,기사요약
10,"25일 장애경씨가 출근길에 나서기 위해 휠체어를 버스에 주차하고 있다그 좌석을 접어야 휠체어를 고정할 수 있거든요""  25일 겨우 버스에 오른 장애경씨가 누군가에게 말했다저상버스는 휠체어가 오를 수 있지만 그게 끝이 아니다그는 ""한 어르신께 휠체어 주차 때문에 자리를 비켜달라고 하자 '나도 노약자'라며 언성을 높인 분도 있었다""면서 ""분쟁이 벌어지면 나 때문에 버스가 못 간다고 생각하는 듯한 승객들 눈빛이 항상 부담스럽다""고 말했다25일 장애경씨가 휠체어를 이용해 버스에서 하자하고 있다/사진=김동규 기자   ■""뭐 하러 여기까지 나왔냐"" 곱지 않은 시선 장씨는 서울 노원구 자택에서 서울 종로구 직장까지 주 4회 '저상버스'를 타고 출근한다저상버스는 출입구에 계단이 없어 휠체어가 오를 수 있다서울시에 따르면, 휠체어 이용자들의 승하차를 고려한 버스인 저상버스 보급률은 지난해 말 기준, 전체 버스의 약 59이날 버스에 올라서는 장씨를 보는 주변 시설이 곱지 만은 않았다25일 장애경씨가 서울 종로구 대학로 인근을 휠체어로 움직이고 있다/사진=김동규 기자  ■오지 않는 저상버스, 결국 환승 포기 환승은 장씨에게 또 다른 장애물이다운이 좋게 첫 버스로서 저상버스를 탔지만 내린 후 갈아탈 저상버스는 오지 않았다장씨는 혜화동 로터리 인근에서 버스에 내려 회사까지 약 20분가량 휠체어로 이동했다장씨는 ""집에서 회사 앞 정류장까지 버스를 타고 이동하려면 삼선교 앞에서 273번 노선으로 환승을 해야 하지만 환승 시 저상버스를 잡는 것은 하늘의 별 따기""라며 ""애당초 버스 환승은 기대도 하지 않는다""고 말했다장씨는 ""오늘은 그나마 덜 바빠서 다행이지만 일정이 빡빡한 바쁜 날에는 나도 버스를 타고 빠르고 편하게 이동하고 싶다""며 ""서울시내 모든 버스가 저상버스로 운영돼 버스 환승이 편리해졌으면 좋겠다""고 말했다장씨는 ""휠체어에도 안전한 길을 찾아다니다 보니 버스정류장에서 일터까지 멀리 돌아다니기 일쑤""라며 ""지름길인 골목으로 들어가면 차들이 많기 때문에 차와 부딪힐 확률이 높다""고 말했다"
11,"(서울=뉴스1) 김진환 기자 = 박경석 전국장애인차별철폐연대 이사장이 6일 오전 서울 종로구 종각역 인근 버스전용차로에서 운행 중인 시내버스를 점거한 후 저상버스 100% 도입을 촉구하고 있다4대당 1대꼴로 오는 저상버스를 기다리는 시간이 길어서다하지만 앞으로는 A씨가 저상버스를 이용하는데 불편이 크게 줄어들 것으로 보인다정부가 관련 제도 개편으로 저상버스 의무 도입을 확대하면서다국토교통부는 노선버스 대·폐차 시 저상버스 도입을 의무화하기 위한 세부내용을 담은 '교통약자의 이동편의 증진법 시행령·시행규칙' 개정안을 입법예고 한다고 18일 밝혔다정부는 2004년부터 버스 운송사업자가 저상버스 도입을 선택하는 경우 구입비용을 지원했으나, 저상버스 증가실적은 30이번 시행령 개정으로 저상버스 도입 의무화 대상과 예외 승인 시 적용할 기준 및 절차 등을 구체화했다시내·농어촌버스 및 마을버스는 2023년 1월 19일부터 노선버스 대폐차시 반드시 저상버스로 도입해야 한다교통행정기관이 도입 예외를 인정할 때도 장애인"
12,"[기획 - 장애인 기본권 현주소 (상)이동권 확보 미흡]높은 인도턱·정류장 불법주정차 인한 간격 미확보 등 난관18개 시·군 중 8곳만 도입… 교통약자 보행환경 개선 목소리최근 정치권에서 장애인단체의 ‘지하철 승하차 시위’가 논란이 되면서 ‘교통약자 이동권’이 화두가 됐다본지는 20일 장애인의 날을 앞두고 2회에 걸쳐 장애인 기본권 현주소를 살펴본다정부와 지자체가 장애인 이동권 보장을 위해 저상형 시내버스 보급을 확대하고 있지만, 현장에서 이용이 어려운 것으로 나타났다18일 도에 따르면 도내에는 장애인이 이용가능한 ‘저상형 시내버스'가 209대 운행 중이다막대한 예산이 투입돼 버스는 매년 증가하고 있지만 운전기사들은 “장애인의 이용 건수는 한달에 손에 꼽을 정도”라고 말했다시내버스 운전기사들은 “버스 측면을 인도에 30㎝ 간격으로 붙여야 하는데, 정류장 인근 불법 주정차 차량으로 앞뒤 간격이 확보되지 않아 장애인을 두고 떠난 경험도 있다”고 말했다기사들이 승객들의 협조 없이 버스를 정차하고 장애인의 승차를 돕는 것도 쉬운 일은 아니다저상형 시내버스 도입도 지자체별로 천양지차다"
13,"장애인 콜택시를 제외하면 이용할 수 있는 대중교통수단은 저상버스뿐인데, 도입률이 5대 중 1대꼴에 머무르고 있습니다심지어 도시 지역을 제외한 대부분의 시군에서는 단 한 대도 운행하지 않고 있어 장애인 이동권을 보장받지 못하고 있다는 지적입니다◀ 리포트 ▶전주에 사는 지체장애인 곽경원 씨와 함께 시내버스를 이용해 봤습니다정류장과 너무 먼 곳에 멈춰 선 버스, 장애인이 있다고 직접 알린 끝에야 저상버스가 설치된 슬로프가 내려옵니다[곽경원]""((승객 중에) 내리시는 분들도 있으시더라고요""오늘은 그나마 사정이 나은 편, 지난해 곽 씨와 친구들이 함께 찍은 영상입니다버스가 한참을 이리저리 움직인 끝에 내려온 슬로프는 결국 고장 나 버렸고, 시간이 지체되자 버스에 타고 있던 손님들이 하나 둘 내립니다[윤해아 /청년 장애인 단체 '어쩌다 모임']""지금 20분째 정지돼 있는 상황이에요그나마 전주와 군산, 익산과 같이 저상버스가 일부 도입된 도시 지역은 사정이 나은 편입니다2021년 기준 정읍시에서 운용되고 있는 저상버스는 전체 53대 중 단 1대, 나머지 10개 시군은 저상 버스가 단 1대도 없습니다(장애인 콜택시보다) 저렴한 비용도 발생하는 거고[전라북도 관계자]""산악 지형은 저상버스가 너무 낮아가지고, (바닥부터) 타는 데까지 34cm 밖에 안되거든요"
14,"일러스트레이션 임성훈시각장애인 제삼열 씨와 휠체어를 타는 지체장애인 윤현희 씨런던 시내를 걷다 택시가 지나가기에 혹시나 싶어 손을 들었는데 거짓말처럼 멈춰 섰다한국에선 장애인 콜택시를 불러야 한다㉠자동차로 1시간 10분이면 가는 거리인데 장애인 콜택시를 탔더니 5시간 8분이 걸렸다경기 성남에 사는 전윤선 씨는 서울 용산에서 오후 10시 40분 장애인 콜택시를 호출한 후 갈아타고 기다리느라 다음 날 오전 6시에야 도착했다고 한다장애인이 지하철이나 저상버스를 타는 데 불편함이 없는 나라는 한국보다 장애인용 택시가 오히려 적다고 한다제삼열 윤현희 씨 부부는 유럽여행기 ‘낯선 여행, 떠날 자유’에서 콜택시가 늦게 와 놓쳐버린 기차, 입장할 수 없었던 공연장에 대해 썼다① 영국에선 휠체어 이용자가 일반 택시를 쉽게 탈 수 있지만 우리나라는 그렇지 않구나② 우리나라에서 장애인 콜택시를 부르면 다른 도시로 가는 것이 쉬워① 장애인 콜택시는 안전을 위해 규정 속도보다 느리게 이동하기 때문이다② 장애인 콜택시의 보급률이 다른 나라들에 비해 떨어지기 때문이다③ 시의 경계를 넘어갈 때마다 새로운 콜택시를 불러야 하기 때문이다"
15,"2025년까지 서울 내 모든 지하철역에 엘리베이터가 설치되고, 모든 시내버스는 저상버스로 교체됩니다서울시가 교통약자와 고령층 등의 이용 편의를 위해 2025년까지 대중교통 이용 환경 개선을 추진하겠다고 밝혔습니다326개 전체 역사에 최소 1개 이상의 엘리베이터를 설치하고, 교통약자가 지하철 이용 시 지상에서 승강장까지 편리하게 이동할 수 있도록 인프라를 마련합니다또, 시내버스는 2025년까지 저상버스를 100% 도입해 교통약자의 접근성을 높일 예정입니다마을버스 역시 올해 71대, 2025년까지 73개 노선 235대 도입을 추진합니다백호 서울시 도시교통실장은 ""장애인 등 교통약자를 비롯한 모든 시민이 서울 대중교통을 안전하고 편리하게 이용할 수 있도록 지속적인 인프라 확충과 환경개선을 추진해 나가는 데 노력하겠다""고 밝혔습니다"
16,"시각장애인 제삼열 씨와 휠체어를 타는 지체장애인 윤현희 씨서울 시내를 돌아다니거나, 남산서울타워에 오르거나, 경복궁 가는 데 걸림돌이 됐던 신체적 장애는 전혀 문제가 되지 않았다런던 시내를 걷다 블랙캡이 지나가기에 혹시나 싶어 손을 들었는데 거짓말처럼 멈춰 섰다한국에선 장애인 콜택시를 불러야 한다결국 부부는 잔뜩 짐을 든 채 휠체어 바퀴가 지하철 승강장에 빠져가며 한밤중에 귀가했다어제 동아일보에는 경기 포천에서 의정부를 거쳐 서울 영등포로 가는 장애인 문정길 씨 동행 기사가 실렸다자동차로 1시간 10분이면 가는 거리인데 장애인 콜택시를 탔더니 5시간 8분이 걸렸다경기 성남에 사는 전윤선 씨는 서울 용산에서 오후 10시 40분 장애인 콜택시를 호출한 후 갈아타고 기다리느라 다음 날 오전 6시에야 도착했다고 한다장애인이 지하철이나 저상버스를 타는 데 불편함이 없는 나라는 한국보다 장애인용 택시가 오히려 적다고 한다▷제삼열 윤현희 씨 부부는 유럽여행기 ‘낯선 여행, 떠날 자유’에서 콜택시가 늦게 와 놓쳐버린 기차, 입장할 수 없었던 공연장에 대해 썼다"
17,"장재성 광주시의원, 시정 질문서 지적장재성 광주시의회 의원[광주시의회 제공장애인 콜택시는 116대로 법정 대수(186대)에 미치지 못했다이용자가 저상버스 기사에게 승차 예약을 하는 서비스인 '광주교통약자버스' 애플리케이션은 잦은 오류가 발생하는 것으로 확인됐다이어 장애인 콜택시에 대해서는 ""휠체어 및 비휠체어 장애인이 탑승 가능한 전용차량 116대와 비휠체어 장애인만 탑승 가능한 임차택시 91대를 도입해 207대를 운행하고 있다""고 설명했다"
18,"곽경원 씨[촬영 나보배]    (전주=연합뉴스) 나보배 기자 = 전북 전주시청 앞 노송광장에 모인 열한 명의 사람들영상의 주인공은 휠체어를 탄 유튜버 곽경원(27)씨저상버스는 장애인 곽씨가 있다는 사실을 뒤늦게 발견하고는 휠체어가 탈 수 있는 경사판(슬로프)을 내리기 위해 직진과 후진을 반복한다저상버스 타고 이동하는 곽경원 씨[유튜브 채널 '구디로그 스튜디오' 영상 캡처]    구디로그 스튜디오가 지난 6일 '체어맨-세기의 대결'이란 제목으로 올린 이 영상의 조회 수는 400회 남짓이다""대중교통 약자를 배려한 저상버스인데도 시설이 제대로 되지 않아 아쉽다"", ""개선됐으면 좋겠다""는 댓글들도 달렸다곽 씨는 ""애초에 130명만 영상을 봐도 좋겠다고 생각했다그의 유튜브 출연 계기는 단순했다태어날 때부터 다리가 불편해 휠체어를 타고 움직여야 했던 만큼 '장애인 이동권'은 언제나 고민해왔던 문제였다영상에서 확인된 것처럼 실제 저상버스는 경사판 등의 시설 점검이 제대로 돼 있지 않거나 휠체어 안전장치를 고정하기도 전에 출발하는 경우가 흔하다조만간 장애인콜택시의 긴 배차 문제를 담은 영상을 올릴 예정이다곽경원 씨[촬영 나보배]    warm@yna"
19,연합뉴스전국장애인차별차별철폐연대(전장연)의 서울 지하철 출근길 시위를 계기로 지역의 장애인 이동권에도 관심이 쏠린다부산 지역 장애인 이동권은 서울보다도 턱없이 열악할 뿐 아니라 실태 파악조차 제대로 되지 않아 부산시의 적극적인 조치가 필요하다는 목소리가 높다28일 부산시에 따르면 지난해 12월 기준 부산시 시내버스 총 2517대 중 휠체어 접근이 가능한 저상버스는 728대다서울 66%·대구 48% 비해 저조저상버스 도입 의무화 별무소용언덕 운행 불편 이유 교체 기피‘두리발’도 시간대별 일부만 운행불편사항 실태조사부터 나서야지난해 연말 개정된 ‘교통약자의 이동편의 증진법’에 따르면 버스를 교체할 때 의무적으로 저상버스를 도입해야 한다부산시에 따르면 올해 교체해야 할 버스 250대 중 125대만 저상버스로 바뀐다부산시 버스운영과 관계자는 “교통약자법에 따라 도로의 구조나 시설이 저상버스 운행에 적합하지 않으면 저상버스로 교체하지 않아도 된다”며 “부산은 지역 특성상 언덕이 많아 저상버스 운행이 불편한 곳이 있어 버스를 전부 저상버스로 교체하지 않는다”고 말했다저상버스가 운행된다고 해도 실제로 장애인들이 저상버스를 이용하기에는 장벽이 많다휠체어 탑승이 가능한 부산시 장애인 콜택시 ‘두리발’은 총 206대에 불과하다오후 10시가 지난 심야 시간에는 4대만 운영돼 장애인들이 긴급상황에 대처하기도 어렵다2021년 기준 부산시 등록장애인 17만 6000여 명 중 휠체어 이용 장애인 수는 집계가 안 됐다전문가들은 제대로 된 실태조사부터 필요하다고 주장한다경성대 김영종 사회복지학과 교수는 “일상생활에서 장애인들이 불편한 점이 무엇인지 지자체가 적극적으로 파악하는 일이 중요하다”며 “장애인의 상황부터 제대로 파악해야 장애인들이 자유롭게 이동할 수 있는 사회가 만들어질 수 있다”고 말했다
20,"전장연 ""이동권 보장을…정부가 예산 삭감""10명 중 3명이상 ""시위 부정적으로 보게 돼""시민 ""출근시간 볼모 잡아"" vs ""공감 계기""전국장애인차별철폐연대(전장연) 회원들이 지난달 13일 오전 서울 5호선 동대문역사공원역 지하철에서 장애인권리예산 삭감을 규탄하며 제36차 출근길 지하철 탑승 시위를 벌이고 있다면접장으로 향하던 지난 25일 오전 전국장애인차별철폐연대(전장연)가 지하철에서 시위를 벌인 것전국장애인차별철폐연대가 엿새 만에 지하철 탑승 시위를 재개한 지난달 19일 오전 서울 지하철 2호선 시청역에서 전장연 관계자들이 탑승을 기다리고 있다[사진 출처 = 연합뉴스] 장애인 권리 예산과 이동권 보장 등을 촉구해온 전장연이 연일 출근길 시위에 나서면서 시민들 사이에서 갑론을박이 이뤄지고 있다서울교통공사와 전장연에 따르면 전장연은 지난 24일부터 28일까지 모두 오전 출근시간대 시위를 진행했다윤석열 대통령이 국회에서 시정연설을 한 지난 25일의 경우 4호선과 5호선, 9호선 일대에서 '제41차 출근길 지하철 탑니다' 시위가 이뤄졌다◆ 전장연 ""기재부가 예산 삭감하고 동결"" 전국장애인차별철폐연대 회원들이 지난달 28일 오전 서울 9호선 여의도역에서 출근길 지하철 탑승 시위를 벌이고 있다시위의 취지에는 공감하나, 시민들의 불편을 야기하는 방식에는 동의할 수 없단 비판도 나온다평소 지하철 4호선을 타고 출퇴근한다는 30대 직장인 B씨는 ""사회적 약자를 배려해야 한다는 말에 누가 반박하겠느냐""면서도 ""문제는 출근시간대 수많은 사람의 시간을 볼모로 잡고 시위를 한다는 점이다전국장애인차별철폐연대가 지난 19일 장애인 이동권 보장을 요구하고 박경석 대표에 대한 법원의 유죄 판결을 규탄하며 지하철 탑승 시위를 벌였다[사진 출처 = 전국장애인차별철폐연대, 연합뉴스] 세계 장애인의 날이었던 지난해 12월 3일부터 이달 28일까지 전장연 시위로 지하철이 멈춰선 건 40차례가 넘는다일각에서는 전장연의 시위로 장애인의 이동권에 대한 관심이 생겼다는 목소리도 나온다4호선을 타고 출퇴근해 시위를 자주 경험했다""며 ""처음에는 마냥 싫었는데 저렇게 해야만 하는 이유가 뭘까 고민해보게 됐다""고 말했다앞서 지난 7월 한국리서치가 실시한 '장애인 이동권 시위에 대한 인식' 조사에 따르면 응답자의 80% 이상은 저상버스 도입, 시외이동권 보장 체계 마련 등 전장연의 주요 요구 사항에 대해 '지지한다'고 답했다"
21,"[짬] 장애인 인권 활동가 이구원씨장애와 인권 등 내가 할 수 있는 위치에서 세상을 위해, 그리고 사람을 위해 일하고 싶어요”팔다리 없는 장애로 태어나 선교사가 된 이구원(31)씨의 바람이다지난 8일 충북 청주시 용암로 인권연대 숨 사무실에서 이씨를 만났다웃으면 눈이 사라지는 아이 때의 모습이 얼굴에 그대로 남아 있다인권연대 숨의 활동가로 특별채용된 이구원씨는 주 4일 출근해 ‘일꾼’으로 활동중이다창립 9돌을 맞은 숨은 최근 이씨를 활동가로 특별채용했다장애와 인권에 관한 그의 경험과 지혜는 세상에 큰 울림이 될 것”이라고 말했다그는 노트북·휴대전화 등을 통해 세상과 소통한다장애인 이동권·접근권·자립·인권에 관심이 많아요월요일부터 목요일까지 주 4일 인권연대 숨에 출근해 장애 인권 관련 교안을 쓰고 있다“독수리 타법이라 좀 느리지만 책도 쓰고, 글도 쓰고 있어요전엔 1분에 100타 정도 쳤는데 지금은 모르겠네요”그는 또 장애인 교통 불편 개선을 위한 현장 프로젝트를 기획하고 있다최근 제주 4·3 사건 현장 탐사를 겸해 항공기 안 장애인 이동·접근 불편 등을 살폈다“지금껏 장애인으로 살아오면서 겪었던 일뿐 아니라 현장에 뛰어들어 장애인·노약자 등이 겪는 불편을 세상에 알리고, 개선하는 활동을 하고 싶어요하루 아침에 나아지지 않겠지만 조금씩, 천천히 세상을 바꾸고 싶어요이구원(왼쪽)씨는 1990년 백일되기 전에 청주에서 미혼모의 집인 자모원을 세워 운영하던 ‘황석두 루카 외방선교회’의 김동일(오른쪽) 신부에게 입양됐다“제가 선택했다기보다 운명적으로 신학을 공부했고, 선교사로 지냈어요근엄한 교황님이라기보다 이웃집 할아버지 같이 푸근한 모습이 아직도 남아있어요나도 그렇게 이웃과 편하게 살아가고 싶어요”그는 선교사로 살면서도 2016년부터 자립을 꿈꿨다신체적 한계가 있어 어떨지 모르지만 내가 잘 할 수 있는 일, 하고 싶은 일을 하고 사람들과 연대·소통하면서 살고 싶어요”세상은 그와 거리를 뒀지만 그는 언제나 세상과 닿아 있었다그때는 3주기였는데 지금은 7주기다“이 길이 내 길인지 알 수 없지만 요즘 참 재미있고, 보람있는 나날이 이어지고 있어요"
22,"서울시의회 제공 코로나 속 현장 찾아 발로 뛰는 서울시의회2022년 청년주택 8만실 공급 규제 완화 역세권 대상지 확대 어르신·장애인·임신부·어린이 내년부터 마을버스 이용 편해져 경계선 지능인 평생교육 지원 市 프로그램 운영 의무화 마련2018년 6월 13일 열린 제7회 전국동시지방선거에서 서울 시민들은 시의원 110명을 뽑았다시의원들은 비상상황 속에서도 역세권 청년주택 공급 활성화를 위해 노후 비거주시설을 청년주택으로 다시 지을 수 있게 조례를 개정하고, 학교에서 코로나19 선제 대응과 예방을 할 수 있도록 근거를 마련했다올해 2월 5일 시의회 도시계획관리위원회 소속 김재형(더불어민주당·광진4) 의원이 대표 발의해 본회의를 거쳐 3월 26일 공포된 ‘역세권 청년주택 공급 지원에 관한 일부 개정 조례안’은 대형 상점, 주유소, 결혼식장 등 비주거 건물이 노후도 기준 적용을 받지 않도록 해 역세권 청년주택 사업 대상지를 확대할 수 있게 했다5월 22일 최기찬(민주당·금천2) 의원이 1인 발의해 7월 16일 공포된 ‘서울시교육청 감염병 예방 및 관리에 관한 조례안’은 코로나19가 교내에서 무차별 확산하지 않도록 시의회가 선제적으로 방역대책을 선도한 사례로 꼽힌다내년부터 교통약자를 위한 저상 마을버스 운행이 가능해진 것도 지역 주민의 불편을 해결하기 위한 한 시의원의 노력 덕분이다9월 15일 시의회 본회의를 통과해 10월 5일 공포된 송도호(민주당·관악1) 시의원의 ‘마을버스 재정지원 및 안전 운행기준 등에 관한 개정 조례안’은 고령자, 장애인, 임신부, 어린이 등 교통약자의 편리한 마을버스 이용을 위해 저상버스 및 관련 안전장치를 장착한 버스가 도입될 수 있도록 예산의 범위에서 별도 지원시책을 시행하도록 시장의 책무를 명문화했다지하철과 시내버스가 닿지 못하는 고지대 및 노후 주택가와 주요 거점을 잇는 중요한 교통수단이지만 저상버스가 없어 이용 불편을 호소하는 주민이 많았다고 송 시의원은 밝혔다송 시의원의 조례안과 같은 날 공포된 채유미(민주당·노원5) 시의원의 ‘경계선 지능인 평생교육 지원 조례안’은 법령 지원 범위 밖에 있어 정책 사각지대에 방치됐던 경계선 지능인에 대한 지원 필요성을 전국 최초로 부각시킨 모범 조례다경계선 지능인은 지적장애에 해당하지는 않지만, 평균에 도달하지 못하는 인지능력(IQ 71∼84) 때문에 사회에 적응하지 못하고 겉도는 사람을 의미한다com[ 문화닷컴 바로가기 | 문화일보가 직접 편집한 뉴스 채널 | 모바일 웹 ][Copyrightⓒmunhwacom '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555)]"
