구∙군명,시설명,소재지,주장애유형,종류,위도,경도
서구,장덕한방병원,"부산광역시 서구 구덕로 220, 한웅캠퍼스타워 (부민동1가)",,병원,35.1036044,129.0206352
중구,휘림한방병원,"부산광역시 중구 중앙대로 26, 5,6,7층 (중앙동6가)",,병원,35.0998965,129.0372115
금정구,화창한병원,"부산광역시 금정구 중앙대로1685번길 12, 지하2~6층 (부곡동)",,병원,35.2350626,129.0910083
강서구,365하하병원,"부산광역시 강서구 명지오션시티4로 88, 3~7층 (명지동)",,병원,35.0830421,128.9036133
남구,부산더존한방병원,"부산광역시 남구 수영로 305, 스파크 4, 지하1(일부)층 (대연동)",,병원,35.1373422,129.0992879
연제구,연산당당한방병원,부산광역시 연제구 월드컵대로 82(연산동),,병원,35.1817403,129.0840362
동래구,세인요양병원,부산광역시 동래구 여고로 5(사직동),,병원,35.1953083,129.0645795
해운대구,대한민국만만세병원,"부산광역시 해운대구 해운대로 602, 3~4층층 (우동)",,병원,35.16239,129.1571559
부산진구,갤러리치과병원,"부산광역시 부산진구 새싹로 22-1, 라이프빌리지 4층 (부전동)",,병원,35.1599038,129.057675
동래구,나르샤병원,부산광역시 동래구 중앙대로1493번길 6 (온천동),,병원,35.219002,129.0845819
강서구,행복한어린이병원,"부산광역시 강서구 명지국제1로 25, 우진메디컬프라 8~10층 (명지동)",,병원,35.1144353,128.9253953
동래구,새봄병원,부산광역시 동래구 충렬대로 152(온천동),,병원,35.20462,129.0767593
부산진구,개금진한방병원,"부산광역시 부산진구 가야대로 451, 개금메디칼빌딩 3층 (개금동)",,병원,35.1526972,129.0176851
금정구,금정병원,"부산광역시 금정구 금정로 244, 2~5층 (구서동)",,병원,35.2451348,129.0921739
금정구,지온병원,"부산광역시 금정구 온천장로 146, 지하1,지상3~11층 (장전동)",,병원,35.2235141,129.0857075
동래구,황금손한방병원,"부산광역시 동래구 중앙대로 1325, 이센타워 2,4,5층 (온천동)",,병원,35.2053361,129.0775221
기장군,일광한방병원,"부산광역시 기장군 일광읍 해빛6로 85-4, 스타타워Ⅱ 6~8층",,병원,35.2641742,129.2224695
사상구,신세계한방병원,부산광역시 사상구 사상로 174 (괘법동),,병원,35.16486,128.9940905
해운대구,이치과병원,"부산광역시 해운대구 마린시티3로 23, 벽산이오렌지프라자 520호 (우동)",,병원,35.1566507,129.1469388
동래구,부산미남병원,"부산광역시 동래구 아시아드대로 213, 류엔미즈메디컬 (온천동)",,병원,35.2032835,129.0662386
동래구,동래정한방병원,"부산광역시 동래구 충렬대로359번길 14, 세원메디칼센터 2~6층 (안락동)",,병원,35.1985858,129.0985762
기장군,일광아동병원,"부산광역시 기장군 일광읍 해빛6로 85-16, 일광청보리더스 6~9층",,병원,35.2656625,129.233451
사상구,사상스마트병원,"부산광역시 사상구 학감대로 269, 지하2~지상10층 (감전동)",,병원,35.1445611,128.9917927
강서구,웰하이여성아동병원,"부산광역시 강서구 명지오션시티4로 95, 2~8, 10층 일부호 (명지동)",,병원,35.0830421,128.9036133
사하구,의료법인서호의료재단 서호하단병원,"부산광역시 사하구 낙동대로 446, 6층 602호~15층 (당리동)",,병원,35.1051507,128.9700432
연제구,아이사랑병원,"부산광역시 연제구 반송로 28-1, 1층 일부(102호, 104호),2,3,4,5,10층 (연산동)",,병원,35.1876314,129.0839673
연제구,한빛병원,"부산광역시 연제구 과정로 140, 부산은행 4층~10층 (연산동)",,병원,35.1838339,129.1073827
사상구,이너피스한방병원,부산광역시 사상구 백양대로804번길 36(덕포동),,병원,35.1778238,128.9927332
사하구,부산자생한방병원,"부산광역시 사하구 낙동남로 1427, 일성빌딩 6~9층 (하단동)",,병원,35.1066477,128.967696
사하구,더탄탄병원,"부산광역시 사하구 사하로 189, 2층,3~4 일부층 (괴정동, 괴정어반푸르지오)",,병원,35.0984589,128.9935021
