,기사요약
264,"ⓒ SBS 뉴스       지난 3월 19일 강원도에 거주하던 투석환자 A(67)씨가 병상을 찾다가 사망했다확진 당일 가족이 도내 병원, 보건소 등을 하루 종일 수소문했지만 투석 가능한 병상을 찾을 수 없었다다니던 병원은 확진자를 받을 준비가 되지 않았다며 투석을 거부했다통계에 잡히지 않을 뿐 제때 치료를 받지 못해 사망한 투석환자는 훨씬 더 많을 거라는 추측이다투석환자는 월·수·금이나 화·목·토로 주 3회 투석을 받으면 주말엔 하루를 더 투석 없이 견디게 된다투석이 가능한 7시가 되기 30분 전인 6시 30분 숨을 거두셨다""며 ""평소 문제없이 넘겨온 일이 코로나 시기엔 사망에 이르렀다""고 말했다지난 2년 간 투석환자 사망 통계를 최근 질병관리청에 요청했으나 '관련 자료는 없다'는 답을 받았다""며 ""대한신장학회와 대한투석협회에도 문의했으나 자료가 없다고 했다""고 말했다협회가 코로나 이후 투석환자 사망률이 대폭 늘었을 것이라고 추측하는 이유다여기다 (고위험군은) 밖에 돌아다니지 못하게 하니 집에 박혀있기도 하는데, 사망자 집에 투석환자들은 보통 멀리하는 술병, 담배가 쌓여 있었다 한다정부, 코로나 유행 2년 지나 병상 확충              ▲  네이버 카페 '신장병 환우 모임' 관련 공지사항 갈무리2년 동안 투석이 가능한 음압 병상이 있는 병원은 전국 11곳(64개 병상)에 불과했다확진자가 외래 투석을 받을 수 있는 병원은 전국 2곳이었다정부는 오미크론 변이 유행으로 확진자가 급증하자 투석환자 등의 전담 병상을 확충했다지난 3월 확진된 투석환자 천아무개(63)씨는 병상이 언제 배정될지 몰라 사흘간 물도 입에 대지 않고 환자용 영양제 음료만 먹고 사흘을 버텼다지난 2월 이아무개씨는 다니던 병원에 확진 투석환자가 입원하면서 다른 병원의 병상을 배정받기까지 7일이 걸렸다지난해 9월 일본에서 입국해 격리 대상이었던 50대 투석환자는 거주지인 평택에 병상이 없어 서울을 가야 했는데 25만 원을 이동비로 내야 했다유석현 지부장은 ""병상이 확충됐다고 하는데 투석환자들이 체감을 못한다최근 병상을 찾다 사망한 강원도 투석환자 사례를 두고는 의료 취약지가 낳은 비극이라는 지적도 나온다어머니의 투석 생활을 6년 간 지켜본 원씨는 ""메르스 감염병 때도 관련 의료 체계를 정비한다고 했지만 전혀 안됐다""며 ""투석환자는 병상 배정이 생명과 직결된다"
265,"곽성호 기자임금동결된 서울 “운행 중단”  단체교섭 결렬된 부산·경기  26일부터 총파업 돌입 결의  대구, 26곳중 25곳도‘스톱’ “국민 이동권 볼모” 비판나와노기섭 기자·전국종합전국장애인차별철폐연대(전장연)의 지하철 탑승 시위로 시민들이 큰 불편을 겪고 있는 가운데 설상가상으로 다음 주 서울을 비롯한 전국 곳곳에서 노사갈등으로 인한 버스 파업이 예고돼 ‘복합 교통 대란’ 우려가 커지고 있다22일 전국 각 지자체에 따르면 서울시 버스 노조는 “오는 26일 첫차부터 운행을 중단하겠다”며 21일 오후 송파구 서울교통회관 앞에서 노조 조합원 700여 명이 모인 가운데 집회를 열었다노조는 지난 19일 파업 여부를 투표에 부쳐 전체 조합원 1만8094명 중 87지난 19일 총파업 찬반 투표 결과 전체 조합원 3266명 중 3013명이 투표에 참여해 2924명(97"
266,"[인터뷰] 차별금지법 제정 촉구 단식투쟁 중인 이종걸 공동대표와 미류 집행위원        ▲  차별금지법저정을 위해 단식 중인 활동가 이종걸과 미류            ⓒ 이희훈  ""차별에 눈 감으며 한 사람의 권리를 미룰 때, 결국 모든 사람의 권리가 뒤로 미뤄진다""이종걸 차별금지법제정연대 공동대표(한국게이인권운동단체 친구사이), 미류 책임 집행위원(인권운동사랑방)은 차별금지법(혹은 평등법)을 언급할 때마다 '모두를 위한 법'이라는 점을 강조했다이들은 4월 11일부터 차별금지법 제정을 위해 단식을 시작했다차별금지법(혹은 평등법)은 성별, 장애, 나이, 출신 국가, 용모 등 신체조건, 성별 정체성, 혼인 여부, 임신 또는 출산, 가족·가구의 형태와 상황, 종교, 사상 또는 정치적 의견, 학력, 병력 등 남녀·세대와 관련 없이 누구나 겪을 수 있는 차별을 금지하는 것이다현재 국회에는 장혜영 정의당 의원의 '차별금지법안', 이상민 민주당 의원의 '평등에 관한 법률안', 박주민·권인숙 의원의 '평등에 관한 법률안'과 '평등 및 차별금지에 관한 법률안' 등 4개의 평등법, 차별금지법이 발의돼 있다2021년 11월에는 부산에서 서울까지 30일 동안 매일 약 20km씩 걸으며 '차별금지법 연내 제정을 요구했다2021년 6월 차별금지법 제정을 위한 국민 동의 청원이 10만명을 넘겨 국회 법사위에 회부됐지만, 국회가 별다른 움직임을 보이지 않아 시작한 도보였다26일 국회 법제사법위원회(아래 법사위)에서 차별금지법 제정과 관련해 공청회 계획서 채택을 한 이후, 27일 김성환 민주당 정책위의장이 ""차별금지법 제정과 관련해 조만간 의원총회에서 의원님들의 의견을 폭넓게 들을 예정""이라고 밝혔다사회적 합의는 이미 이루어진 지 오래인데, 국회가 여러 핑계를 대며 법 제정을 미뤄온 것""이라고 국회를 평가절하했다""민주당 의원, 핑계 대기 바빠""          ▲  차별금지법저정을 위해 단식 중인 활동가 이종걸            ⓒ 이희훈   - 단식 16일차, 몸은 좀 어떤가차별금지법이 제정되는 것을 보기 전에 스스로 단식을 그만둘 생각은 없다""- 시민사회단체들이 28일 비상시국선언을 하는 등 차별금지법 제정에 함께 목소리를 내고 있다종걸 : ""차별금지법이 미뤄지는 동안 사회 전반에서 차별의 문제가 커지고 있다는 걸 보여준 것이다여성·문화·노동·언론 등 시민사회 전반에서 공감대를 형성하면서 국회가 뒷짐 진 채 차별금지법 제정을 미뤄서는 안 된다고 압박하는 거다""- 앞서 26일에는 국회 법사위에서 차별금지법 제정과 관련해 공청회 계획서 채택의 건을 결의했다차별금지법이 제정된다고 다가오는 지방선거에서 민주당에 등 돌릴 사람이 많겠나 아니면 차별금지법 때문에 민주당을 뽑을 사람이 많겠나민주당이 차별금지법 제정에 앞장서며 달라진 모습을 보인다면, 이 하나의 이유만으로 민주당을 뽑을 유권자가 많아질 것이다종걸 : ""매일 각기 다른 시민단체가 차별금지법 제정을 요구하며 이 앞에서 기자회견을 연다""""차별금지법, 모두를 위한 사회보험""          ▲  차별금지법저정을 위해 단식 중인 활동가 미류            ⓒ 이희훈   - 혐오의 근간이 되는 차별 행위를 금지하는 법안 제정에 왜 이렇게 오랜 시간이 걸린다고 생각하나""미류 : ""차별금지법 제정을 지금까지 이끌고 온 데에 가장 상징적인 존재가 성소수자였다그때 차별금지법이 필요하다그런데 차별금지법이 있다면?ⓒ 이희훈    - 차별금지법이 제정되면 어떤 기분일까여러 사람이 차별에 대해 말하고 문제를 제기할 텐데, 개인적으로 그런 일들이 벌써 기대된다"
267,"신지영 고려대 국어국문학과 교수는 1999년부터 2021년까지 〈100분 토론〉 총 943회분 방송에 출연한 토론 패널 4194명을 분석했다우리나라의 대표적인 TV 토론 프로그램인 MBC 〈100분 토론〉 22년 치를 분석한 통계다신지영 고려대 국어국문학과 교수는 1999년부터 2021년까지 〈100분 토론〉 총 943회분 방송에 출연한 토론 패널 4194명의 면면을 분석했다〈100분 토론〉이라는, 한국의 대표적 공론장 중 하나의 모습은 이렇게 요약될 수 있겠다■ 여성은 열 번 중 한 번, 특정 주제에만 출연첫 번째 기울기인 성비를 보자(〈그림 1〉 참조)지난 22년간 〈100분 토론〉에 출연한 토론 패널의 89연도별 변화를 살펴보면, 절반 정도의 연도에는 출연자 가운데 여성의 비율이 10%에도 이르지 못했다하지만 이 회가 끝나고 두 달간 8회 차 토론이 더 진행될 동안 여성 출연자 수는 ‘0명’이었다특집 형태의 토론장이 아닌 일상적 토론의 장에서 여성은 마이크를 쥘 기회를 쉽게 얻지 못했다‘육아 전쟁, 어떻게 해결할 것인가(제63회)’ ‘사후피임약 허용해야 하나(제80회)’ ‘간통죄, 어떻게 보십니까?(제91회)’ ‘몸의 시대, 살빼기와 성형 열풍(제252회)’ ‘저출산, 무엇 때문인가(제311회)’ ‘나는 당신의 포르노가 아니다(제799회)’ 같은 주제들에 그나마 여성 패널 비율이 높았다‘두발자유화’ ‘체벌’ 같은 미시적 주제에만 여성은 ‘학부모’ ‘시민’ ‘양육자’ 역할로서 토론에 참여할 수 있었다남성은 5060 이상, 여성은 3040 이하의 비율이 높았다©시사IN 최예린22년간 〈100분 토론〉에 15회 이상 섭외된 중복 출연자 상위 명단을 보면 1950~1960년대생 일색이다그가 지난 22년간 우리 사회 대표적인 공론장에서 비중 있게 발언권을 쥐고 자신의 의견을 피력해온, 유일한 청년 스피커인 것이다〈그림 4〉에 정리해놓은 〈100분 토론〉 중복 출연자들의 면면을 보자〈100분 토론〉 중복 출연자 중 많은 수가 현재 정치권에서 큰 힘을 쥐고 있다©연합뉴스1970년대생 아래로는 이준석 국민의힘 대표가 가장 많이 출연했다©시사IN 조남진반면 어떤 이들은 아무리 간절해도 이 공론장에서 발언 기회를 한 번도 쥐지 못했다최근 장애인 이동권 시위로 이준석 국민의힘 대표 등 보수 정치인들로부터 공격을 받고 있는 전국장애인차별철폐연대(전장연)의 박경석 대표는 오래전부터 지인들에게 이렇게 말하곤 했다박 대표가 이 대표에게 ‘100분 토론’을 제안하고 이 대표가 이에 응하면서 실제 4월7일 〈100분 토론〉 제955회 방송에 두 사람이 출연하기로 논의된 것이다©시사IN 최예린신지영 교수는 〈100분 토론〉 패널을 분석한 결과를 지난 1월26일 MBC 방송언어연구소 모임에서 발표했다현재 MBC에서 〈100분 토론〉 제작을 맡고 있는 김재영 PD(시사교양3부 부장)는 “특히 2017년 말~2018년 초 ‘MBC 정상화’ 과정을 거친 이후 내부적으로 토론 주제와 패널의 다양성을 확보하는 등 민주적 트렌드를 반영하려 더 노력해오고 있다”라고 말했다남녀 출연자 성비가 기존 9대 1에서 8대 2 정도로 격차가 다소 완화됐다(37쪽 〈그림 1〉)©시사IN 최예린■ 발언권 격차를 ‘반영’만 하는 언론〈100분 토론〉 혹은 MBC만의 문제는 아니다신지영 교수의 〈100분 토론〉 분석과 크게 다르지 않은 결과다남녀 출연자 직업 분포를 보면 남성은 대개 ‘교수’이거나 ‘정치인’ ‘변호사’인 반면 여성은 대부분이 일반 ‘시민’이었다(〈그림 7〉 참조)”실제 텔레비전 시사 토론 프로그램에 몇 번 참여한 경험이 있는 한 전문직 여성은 이렇게 말했다현실이 그러하니 당연히 토론 프로그램 등에도 그 비율이 반영될 수밖에 없지 않을까?’ 하지만 그저 앉은 채로 ‘현실 반영’만 하는 게 언론은 아니다어떤 위치에 올라가서 이미 자신의 목소리를 내고 있는 기존 스피커에게만 계속 마이크를 제공하면 결국 계속 같은 목소리만 듣게 될 수밖에 없다”1999년 10월21일 방송된 〈100분 토론〉 제1회의 주제는 ‘무엇이 언론개혁인가’였다"
268,"<편집자주>부산 수영구 광안리해수욕장에 조성된 '무장애 해변'2017년부터 여성친화도시 1단계 사업을 본격적으로 펼치면서 '모든 주민의 이동권 확보'에 초점을 맞췄다서포터즈', 경찰과 협력해 불법촬영 카메라 점검도 주기적으로 하고 있다지난해 조성된 '무장애 해변'이다"" 수영구 여성친화도시 사업을 맡은 남지윤 수영구 가족행복과 주무관의 말이다수영구는 도시재생사업에도 여성친화도시 관점을 반영하려 노력해왔다수영구는 올 초 여성가족부의 '2단계 여성친화도시' 인증을 받았다ⓒ수영구 제공수영구 여성친화도시 시민참여단인 '봄ⓒ수영구 제공부산 수영구는 2021년 여성 호신술 아카데미를 운영했다이들을 돕기 위해 수영구는 2021년 하반기 여러 사업을 벌였다요양보호사 138명, 호텔서비스 전문인력 110명을 대상으로 성폭력·성희롱 예방교육을 실시하고, 일하다 어려움을 겪을 때 도움을 받을 수 있는 기관 등도 안내했다부산 수영구는 돌봄노동자 처우 개선을 위해 2021년 하반기 요양보호사 138명, 호텔서비스 전문인력 110명을 대상으로 성폭력·성희롱 예방교육을 실시했다"
269,"[경향신문] ■건강증진프로그램에 디지털 헬스케어 서비스 적극적 도입 운용“한국건강관리협회(이하 건협)의 역할은 건강검진과 건강증진에 특화된 의료기관으로서 국민의 건강수명이 연장될 수 있도록 질병의 조기발견 및 예방에 최선을 다하는 것입니다건강검진을 통한 질병의 조기발견 및 치료(또는 상급병원 연계)와 함께 건강위험군(질병전단계)을 발견하여 관리함으로써 이들이 질환자로 이환되지 않도록 주력하고 있습니다40세 이상 건강검진 대상자 가운데 8~9%가 건협 ‘메디체크’ 검진을 받는다김인원 건협 회장(67·영상의학과 전문의)은 취임 100여 일을 맞아 지난 15일 경향신문과 인터뷰에서 “건강검진을 통해 드러난 건강위험군에게는 정상군으로 회복될 수 있도록 비만예방 및 금연·절주 등 개인맞춤형 건강증진프로그램과 당뇨위험군 관리 프로그램 등을 제공한다”면서 “건강생활실천상담실을 활성화하여 스스로 건강을 관리할 수 있도록 도움을 주며, 검증된 디지털 헬스케어 서비스를 건강증진프로그램에 적극적으로 도입·적용하여 효과와 효율성을 향상시킬 계획”이라고 밝혔다특히 올해는 디지털헬스케어(웨어러블 디바이스 이용)를 통한 관리를 진행하고 있습니다“건협은 검진을 전문으로 하는 의료기관으로서 품질을 가장 우선시하고 있습니다”김인원 회장이 ‘종합건강진단’ 브랜드 ‘메디체크’ 현판 앞에서 포즈를 취했다국민의 건강증진을 위해 350여 명의 의료진을 포함한 2900여 명의 임직원이 50여 년의 건강검진 노하우와 경험을 통해 국내는 물론 해외로 나아가는 예방중심의 건강검진기관으로 도약하기 위해 노력하고 있다전국 16개 지부에서 터득된 건강검진 노하우와 함께 최신 검사장비와 우수한 의료진을 갖추었습니다먼저 장애인·노인·도서지역주민 등 의료복지 사각지대 소외계층과 저소득층 아동·청소년, 국가유공자 등의 건강증진을 위해 지자체 및 유관기관과의 협력을 통해 사회공헌 건강검진을 확대·강화할 것입니다또한 2002년부터 국가유공자 및 보훈가족의 예우 및 건강증진을 위해 10만 여명을 대상으로 사회공헌건강검진을 진행했다의원급에서는 최초로 각 지부 건강증진의원 원장을 위원장으로 하는 감염관리위원회를 구성해 운영하고 있으며, 감염관리팀에서는 원내 감염관리 활동을 실시하고 있습니다“1995년부터 진행해온 국제개발협력사업을 통해 개발도상국 주민들의 건강증진을 위한 글로벌 사회공헌을 강화하고자 합니다”건협은 카메룬과 탄자니아에서도 소외열대질환 관리 사업을 적극적으로 추진하고 있으며, 초등학생 감염성질환 건강검진 및 치료를 위한 투약활동과 현지 초등학교의 열악한 식수위생환경 개선을 위해 정수 시설, 화장실, 개수대 등을 지원하고, 지역주민 보건의식제고를 위한 캠페인 활동도 수행하고 있다"
270,"부산의 산업과 기술이 가진 역동성과 주체성, 위기 극복과 혁신, 성공의 과정을 부산 시민과 함께 체감하고 있는지?지역기업이 개발하고 있는 기술은 부산의 문제 해결에 얼마나 기여하고 있는지?지역기업의 문제가 해결되고 이웃의 삶이 나아지고 그럼으로써 지역사회에 애정을 가질 수 있는 작지만 소중한 기술적 경험을 시민과 함께 만들어 가고자 하는 것이다부산TP는 부산경실련과 함께 작년 10월부터 지역사회문제를 해결하기 위한 적정기술 수요조사와 워킹그룹을 운영하고 있다그리고 부산가톨릭대학교와 함께 대학의 미션과 적합한 가치를 발견하고 적정기술연구소라는 새로운 발걸음을 내디뎠다부산TP 사업과 연계한 기술형 사회공헌모델로 ‘장애인 이동권 향상 프로젝트’를 추진해 우리 조직의 사업을 새로운 시각에서 바라보고 적정기술 도출 가능성을 검토했다"
271,"윤석열 당선인은 청와대 집무실 이전에 총력을 기울이고, 이준석 대표는 장애인 이동권 시위를 겨냥해 ""서울시민을 볼모삼아 무리한 요구를 하지 말라""고 말했다2022-03-05 떨어짐 1충남 천안 / 8시 30분경 / 동남구 봉명동 근린생활시설 신축공사 현장에서 노동자 A(53)씨가 한 손으로 빔을 잡은 상태에서 다른 손으로 빔을 올리라고 크레인에 신호하다가 갑작스런 반동에 의해 빔이 튀면서 중심을 잃고 떨어져 사망2022-03-05 떨어짐 1경북 포항 / 7시 20분경 / 남구 포항공대 캠퍼스 건축 공사장 골조 2층에서 콘크리트 잔재물을 정리하는 작업을 하던 노동자 A(67)씨가 바닥으로 떨어져 사망2022-03-08 떨어짐 1대전 / 11시경 / 대덕구 동일스위트 리버스카이 아파트 신축공사 현장에서 2층 외벽에 설치한 작업용 발판 위에서 미장작업을 하다가 노동자 A(70대)씨가 미끄러져 52022-03-08 떨어짐 1경남 양산 / 15시경 / 아파트 외부도장 작업 현장에서 옥상(20층) 외부도장 작업 준비 중 노동자 A(50대)씨가 미끄러져 떨어져 사망2022-03-09 무너짐 1경기 고양 / 12시 50분경 / 덕양구 지축역 인근의 한 상가건물 현장에서 카고크레인으로 철근 다발(약 200kg)을 옮기던 중 철근다발이 노동자 A(37, 중국국적)씨 머리 위로 떨어져 사망2022-03-13 무너짐 1서울 종로구 / 10시 10분경 / 당주동 DL이앤씨가 시공하는 GTX-A 5공구 공사 현장에서 전선을 지상에서 지하로 내리는 작업 중, 고정되어있던 전선 드럼(약 100kg)이 떨어져 노동자 A(38)씨가 맞아 숨짐2022-03-14 떨어짐 1경남 고성군 / 21시 50분경 / 하이면 소재 삼천포화력발전본부에서 하청업체 노동자 A(42)씨가 발전소 3~4호기 석탄분배 장치에서 설비 점검을 하던 중 계단 난간(높이 약 48m)에서 떨어져 사망2022-03-16 떨어짐 1부산 / 14시 10분경 / 진구 양정동의 한 빌딩 철거 공사 현장에서 10층(40m)짜리 건물 옥상에서 노동자 A(50대)씨가 철근 해체 작업을 하다가 발을 헛디뎌 떨어져 사망2022-03-18 떨어짐 1경기 용인 / 15시 36분경 / 물류센터 공장 내에서 지게차의 랙 3단 중간 높이(약 5m)에 올라가 랙 4단에 물품 적재작업을 하던 중 작업발판 밖으로 발을 헛디뎌 떨어져 노동자 A씨 사망2022-03-20 떨어짐 1경기 안양 / 11시경 / 비산동의 한 모델하우스 신축 공사장에서 이동식 크레인으로 철제기둥을 옮기던 중, 크레인 케이블이 끊어지면서 철제기둥이 4m 높이에서 작업하던 A(60대)씨를 덮침ⓒ 연합뉴스   2022-03-20 사업장외교통사고 1서울 / 재해일시 : 2022-03-09 / 강남구 신논현역 교보타워 사거리에서 노동자 A(61)씨가 배달의민족 배달을 하다가 신호를 위반한 택시에 치이는 사고를 당함2022-03-21 떨어짐 1충남 청양 / 10시 29분경 / 축사 지붕 보수 공사 현장에서 지붕재 교체 작업 중 노동자 A씨가 밟은 선라이트가 파손되어 32022-03-21 떨어짐 1경기 구리 / 13시 05분경 / 공동주택 신축공사 현장에서 1m 높이의 사다리 위에서 외벽 실리콘 작업을 하던 노동자 A씨가 중심을 잃고 바닥으로 떨어져 사망4m)에서 작업하던 노동자 A씨가 떨어져 사망2022-03-23 끼임 1부산 / 13시 3분경 / 기장군 일광면 한 오피스텔 신축공사 현장에서 지하 터파기 작업을 하던 중 노동자 A(60대)씨가 크레인 바퀴에 끼여 사망2022-03-23 무너짐 1경기 이천 / 13시 44분경 / 모가면 소재 건설 현장에서 우수관로 매립을 위해 굴착 작업 중(깊이 3m) 사다리로 올라오던 노동자 A씨가 무너진 토사에 매몰되어 사망2022-03-23 떨어짐 1경북 영덕 / 15시 8분경 / 단독주택 신축공사 현장에서 전신주(높이 6m) 위에서 전기 인입작업을 하던 노동자 A씨가 바닥으로 떨어져 사망2022-03-25 떨어짐 1서울 / 12시30분경 / 서초구 복합시설 신축공사장에서 지하 3층에서 페인트칠 작업을 하던 노동자 A(57)씨가 지하 4층(6m)으로 떨어져 사망당시 A씨는 주차타워 지하 1층에서 단열 공사 작업을 하고 있었으나, 이 사실을 모르고 리프트를 작동시켜 사고가 일어난 것으로 파악됨2022-03-28 떨어짐 1경기 부천 / 15시 50분경 / 주차장 천막설치 공사 현장에서 작업 중이던 노동자 A씨가 밟은 천막이 찢어져 5m 아래로 떨어져 사망2022-03-29 떨어짐 1경북 영주 / 14시경 / 공사현장에서 노동자 A씨가 말비계 상부에서 도배 작업 중 바닥으로 떨어져 사망뒤늦게 보도된 '노동자의 죽음' 2022-02-02 사업장외교통사고 1부산 / 재해일시 : 2022-02-02 / 기장군 정관읍 곰내터널 입구 100m 지점에서 배송할 생수를 실으러 가던 택배 기사 A(40대)씨가 중앙분리대를 들이박고 사망하는 사고 발생"
272,"오 시장은 ""새 정부 출범 이후 협조관계를 이루는 과정에서 무엇보다 가격을 자극하는 일이 없도록 최대한 정교하게 접근할 것""이라며 ""서울시는 주택 공급도 중요하지만 부동산 가격 안정이 더 중요하다는 기조를 견지해나가겠다""고 설명했다오 시장은 ""올 하반기에 완성되는데 거기에 이어 퇴계로 1~8가까지 가장 대표적인 구도심 지역을 어떻게 바꿀지가 관건""이라며 ""조만간 '녹지생태도심' 개념의 새로운 도심 프로젝트를 발표할 예정""이라고 했다그는 ""빌딩숲과 나무숲이 공존하는 형태의 녹지공간을 도심에서 구현해 낼 계획""이라며 ""높이 제한을 풀고 용적률을 최대한 부여하면 공공기여분이 많아지는데 그것을 다 녹지공간화해 나무숲으로 만드는 것""이라고 설명했다오세훈 서울시장이 12일 취임 1주년을 맞아 서울시청에서 기자간담회를 열고 그동안의 서울시정에 대해 설명했다오세훈 서울시장이 12일 취임 1주년을 맞아 서울시청에서 기자간담회를 열고 그동안의 서울시정에 대해 설명했다"
273,"지방공기업특위는 ▲노동자 간 불필요한 갈등을 유발하는 자체 평가급 차등 강화 철회 ▲안전을 위협하는 특수업무수행경비 지침 개선(중대재해처벌법으로 신설되는 안전담당자 수당 총인건비 제외) ▲무기계약직 차별 처우 개선(기재부 지침과 다르게 복지포인트, 명절휴가비 인상 거부 중) ▲노인, 장애인 등 교통약자의 이동권 보장을 위한 도시철도 공익서비스비용(PSO)보전 노력 등을 촉구했다기자회견 참가자들은 손팻말을 들고 ▲지방공기업 공공성, 노동권 강화 ▲노노갈등 부추기는 평가급 차등 확대 철회 ▲안전관리수당 총인건비 제외로 안전 문제 해결 ▲무기계약직 인권침해 복지차별 해결 ▲공익서비스비용(PSO) 보전으로 교통공공성 강화 등을 촉구했다"
274,"한 후보자 이후에도 이번주 줄줄이 청문회가 예정된 만큼 윤석열 정부 여소야대 국회에서 주도권을 잡기 위한 여야의 신경전은 계속될 전망입니다국민의힘 이준석 대표는 SNS를 통해 ""대표로서 항상 원내지도부의 논의를 존중해왔고, 소위 검수완박 논의가 우리 당의 의원총회에서 통과하였다고는 하지만 심각한 모순점들이 있는 상황에서 더 이상의 입법 추진은 무리""라며 오늘 최고위에서 재검토하겠다고 제동을 걸었습니다국민의힘 이준석 대표가 21일 오후 서울 여의도 국회에서 열린 더불어민주당의 '검수완박' 법안 강행처리 저지를 위한 당 대표-중진의원 긴급 연석회의에서 발언을 하고 있다윤창원 기자 하지만 여야가 합의를 한 만큼 번복될 가능성은 낮다는 전망입니다만일 번복될 경우 취임 보름만에 권성동 원내대표 책임론이 크게 부각 될 뿐 아니라 당 밖으로는 민주당은 파기를 명분 삼아 강행 처리할 수도 있습니다만일 번복될 가능성이 적다고 해도, 중재안의 본회의 처리나 법이 처리되더라도 향후 검수완박 후속 입법인 중대범죄수사청 입법을 두고도 또 다시 충돌할 수 있습니다검수완박(검찰 수사권 완전 박탈) 법안에 대해 여야가 박병석 국회의장이 제시한 중재안을 양측이 수용한 22일 오후 서울 여의도 국회의장실에서 열린 여야 원내대표 회동에서 여야 원내대표가 합의문을 들고 기념촬영을 하고 있다다만 시내·마을버스의 경우 코로나19 사태 이전에도 음식물 반입 등을 제한하는 지방자치단체가 있었던 만큼, 실내 취식 금지가 유지됩니다다만 시내·마을버스의 경우 코로나19 사태 이전에도 음식물 반입 등을 제한하는 지방자치단체가 있었던 만큼, 실내 취식 금지 조치가 유지된다팜유 공급이 끊기면 콩기름이나 카놀라(유채)유, 해바라기씨유 등으로 수요가 옮겨가는데, 유채나 해바라기씨유 최대 생산국은 우크라이나로 이미 공급이 힘든 상황, 이는 결국 콩기름 가격 급등으로 연결되고 있습니다버스노조는 8%대 임금 인상 등을 요구하고 있습니다서울시버스노조 26일 총파업 예고     (서울=연합뉴스) 김주성 기자 = 24일 오후 서울역 버스환승센터에 도착한 시내버스 전면에 이틀 후로 예고된 서울시버스노조의 총파업을 알리는 피켓이 놓여 있다한편 윤석열 대통령 당선인 측의 장애인 이동권 보장을 위한 예산 편성과 관련 법안 제정을 촉구하며 출근길 지하철 시위를 벌여온 전국장애인차별철폐연대는 오늘부터 다음달 2일까지 시위를 중단하기로 했습니다"
275,"연합뉴스    오세훈 서울시장이 청와대 이전 후 사대문 안 도심을 고층 빌딩과 녹지가 공존하는 공간으로 만들겠다는 구상을 밝혔다연합뉴스에 따르면 오 시장은 12일 취임 1주년 기자간담회에서 ""청와대의 불통 구조가 개방되는 시점을 계기로 서울 도심을 편의성과 쾌적성을 높이는 방향으로 만드는 계획을 만들고 있다""며 ""녹지생태도심 개념의 새로운 프로젝트가 발표될 것""이라고 말했다또 ""과거 북악산, 인왕산 기슭에서 물길이 흘러 청계천, 한강까지 이어지는 모습 같은 청계천의 새로운 모습을 구상해볼 수 있다""며 ""용산공원이 반환되면 만들어질 용산국제업무지구와 용산철도정비창 부지도 나무숲과 빌딩 숲이 공존하는 푸른 모습의 녹지생태도심이 될 수 있도록 설계할 것""이라고 덧붙였다"
276,"전국 13곳 광역·기초단체장, 도시철도 국비 지원 요청요금 동결·코로나19 영향에 도시철도 재정위기 봉착38년째 무임수송 제도 유지…""도시철도법 개정해야""사진=연합뉴스 제공수년째 동결된 지하철 요금, 코로나19 영향에 따른 승객 감소 등으로 전례없는 재정위기에 직면한 만큼 38년째 유지 중인 만 65세 이상 지하철 무료 이용 등 무임 수송 서비스를 손봐야 한다고 새 정부에 요청했다다만 도입 현재까지 정부의 비용 지원 없이 각 지자체 도시철도 기관이 무임승차 서비스를 운영하면서 적자 규모가 눈덩이처럼 불어나고 있다특히 2015년 이후 요금이 동결된 서울 지하철을 운영하는 서울교통공사는 2020년 1조1000억원이라는 사상 최대의 적자를 기록한 데 이어 지난해에는 1조6000억원대로 당기순손실 규모가 갈수록 커지고 있다"
277,"취임 1년 기자간담회 ""도심 용적률 최대한 구현…청계천-한강 잇는 방안 등 구상""""금융도시 1개 만들기도 어려워""…""시민들이 허락한다면 4년간 남은 계획 실행""취임 1주년 기자 간담회하는 오 시장(서울=연합뉴스) 이지은 기자 = 오세훈 서울시장이 12일 오전 서울시청에서 열린 취임 1주년 기자 간담회에서 인사말을 하고 있다kr    (서울=연합뉴스) 임미나 기자 = 오세훈 서울시장이 청와대 개방 후 사대문 안 도심을 고층 빌딩과 녹지가 공존하는 공간으로 만들겠다는 구상을 밝혔다질문 답하는 오세훈 서울시장(서울=연합뉴스) 이지은 기자 = 오세훈 서울시장이 12일 오전 서울시청에서 열린 취임 1주년 기자 간담회에서 출입기자들의  질문에 답하고 있다기자간담회 참석하는 오세훈 시장(서울=연합뉴스) 이지은 기자 = 오세훈 서울시장이 12일 오전 서울시청에서 열린 취임 1주년 기자 간담회에 참석하기 위해 간담회장으로 들어서고 있다오세훈 서울시장 취임 1주년 기자 간담회(서울=연합뉴스) 이지은 기자 = 오세훈 서울시장이 12일 오전 서울시청에서 열린 취임 1주년 기자 간담회에서 인사말을 하고 있다"
