,기사요약
287,시는 오는 2016년까지 전체 시내버스의 30%인 117대를 저상버스로 교체할 계획이다
288,"""     서울시는 2017년 까지 장애인 콜택시와 전용 택시 이용자의 80% 이상이 30분 안에 탈 수 있도록 서비스의 양과 질을 높이기로 했습니다서울시는 현재 전체 버스의 30% 정도인 저상버스 비율을 2017년까지 55% 수준으로 높이기로 했습니다"
289,그나마도 저상버스는 일반버스들 사이에서 불규칙하게 운행되고 있다하지만 인구가 인천보다 훨씬 적은 경기 수원시가 올해 57대의 저상버스를 도입한 데 반해 인천시의 올해 저상버스 도입은 46대로 도입 속도가 더딘 상태다
290,몸이 불편한 장애인을 위해 차체가 낮은 저상버스가 확대되고 있지만 정작 장애인들이 이 버스를 이용하는데 큰 불편을 겪고 있습니다
291,지하철 역사 엘리베이터와 에스컬레이터도 지속적으로 늘려 교통약자의 불편을 최소화할 계획이다국민일보 쿠키뉴스 최정욱 기자 jwchoi@kmib
292,영도구 등지에는 곡각지 도로까지 정비해가며 저상버스를 투입하고 있지만 지형상 저상버스 투입이 사실상 불가능한 산복도로 인근일수록 장애인 거주율이 높다는 점이 곤혹스럽다이 때문에 일단 저상버스 투입이 가능한 노선을 점진적으로 늘리면서 서비스의 질부터 개선해야 한다는 의견이 설득력을 얻고 있다
293,올해 20대가 추가로 운행되면 저상버스는 모두 48대로 전체 시내버스 134대의 36%를 차지하게 된다
294,"[서울신문]장애인과 노인, 임산부, 어린이 등 교통약자를 위해 추진하고 있는 지방자치단체 저상버스 확대 정책이 벽에 부딪히고 있다시내에서 운행 중인 2511대 가운데 저상버스는 4"
295,경남도는 또 2011년까지 208억원을 들여 320대의 휠체어 택시를 운영할 계획이다
296,[내일신문]“타기 어렵고 언제 오는지 몰라” 이용률 저조 휠체어 보면 지나치기 일쑤 … 환승 꿈도 못꿔“숫자 늘리기보다 교통약자 배려 풍토가 먼저” 장애인 등 교통약자를 위해 도입한 저상버스가 6년이 지난 지금까지 제구실을 못하고 있다정부는 저상버스를 앞으로 더 늘릴 계획이지만 장애인들의 이용률을 높이기 위한 근본대책이 마련되지 않는 한 물량위주의 ‘전시행정’이란 비판을 면키 어려울 것으로 보인다하지만 저상버스가 느는 만큼 휠체어 장애인의 이용률이 높아질지는 미지수다
297,"장애인 절반이상 '문제있다'지적, 세심한 배려·의식개선 등 필요교통약자의 편의를 돕기 위한 저상버스가 도입 1년을 앞두고 있지만 운행체계와 인프라 부족으로 제자리를 찾지 못하고 있어 대책마련이 요구되고 있다1%)이 저상버스의 운행 사실을 모른다고 응답했으며, 알고 있다고 응답한 44명(69"
298,"춘천시, 시내버스 타기 좋은 환경 위해 국비 등 34억원 투입 2012년까지 40대로 확대【춘천】춘천시는 노약자, 장애인 등 교통약자의 대중교통 이용편의와 이산화탄소 발생 감축을 위해 내년까지 저상버스 40대를 도입한다"
299,(수원=연합뉴스) 김정은 기자 = 경기도는 장애인과 노약자 등 교통약자의  편의를 위해 최근 경기도 버스정보 안내서비스 범위를 저상버스까지 확대했다고 22일 밝혔다
300,"” 16일 오전 9시52분 경산시 금구동을 출발해 대구 새길시장까지 가는 909번 저상버스(사진)를 탄 이소원(73)씨는“일반버스를 타려면 불편한 다리로 계단을 두개씩이나 올라야 하는데, 저상버스는 한번에 버스에 오를 수 있어 너무 좋다”고 말했다2006년 11월부터 8개월동안 저상버스를 운행해온 운전기사 한원권(43)씨도 “휠체어 장애인을 버스에 태운 적이 거의 없다”고 말했다"
301,
302,"현재는 도로 여건에 따라 시내노선을 주로 운행하고 있으나, 향후 운수업체와 협의하여 시민들이 보다 편리하게 이용할 수 있도록 운행노선을 조정할 계획이다"
303,
304,
305,"◇형식적인 운전자 교육=장애인들이 저상버스에 오르려 할 때 운전기사는 버스 뒷문에 있는 리프트를 빼고 직접 휠체어를 밀어넣은 후 버스 안 의자를 접어주는 것까지 서비스해야 한다서울시 버스정책과 관계자는 ""버스를 이용하는 장애인이 많지 않아 기사들도 리프트 장치를 쓰는 경우가 거의 없다""며 ""이 때문에 저상버스 기사에 대한 교육을 따로 하지는 않는다""고 해명했다"
306,"서울시는 25일 이같은 내용을 담은 '제1차 서울시 교통약자 이동편의 증진계획'을 발표했다교통약자 주거밀집지역과 복지관, 병원 등 교통약자가 주로 이용하는 시설 주변 지역을 무장애 공간으로 조성하기로 했다"
307,
308,(청주=연합뉴스) 윤우용 기자 = 청주시는 거동이 불편한 장애인과 노약자 등의 교통편의를 위해 2010년까지 18대의 저상버스를 추가 도입할 계획이라고 9일 밝혔다
309,
310,시내버스 1580대 중 휠체어를 손쉽게 타고 내리도록 하는 저상버스는 74대에 불과한 데다 정류장 일대 인도 폭이 비좁아(2m 이내) 장애인 편의시설을 제대로 작동할 수 없는 상태다
311,com[Copyright ⓒ 문화일보 &amp; munhwa
312,
313,"대구장애인연맹이 지난해 2월부터 1년여 동안 저상버스 운행실태를 조사했더니, 전체 49주 가운데 18주는 일요일에 저상버스가 전혀 운행을 하지 않은 것으로 나타났다"
314,심지어는 버스가 승강장 인도에 너무 가까이 정차해 경사판을 내릴 수 없는 상황도 일어난다
315,
316,【서울=뉴시스】최동준 기자 = 15일 오후 서울광장에서 뉴시스 통신사와 베이비뉴스가 주최한 '유모차는 가고 싶다' 캠페인 서포터즈 소망식에서 박원순 서울시장이 축사를 하고 있다【서울=뉴시스】최동준 기자 = 15일 오후 서울광장에서 뉴시스 통신사와 베이비뉴스가 주최한 '유모차는 가고 싶다' 캠페인 서포터즈 소망식에서 이종승 뉴시스 회장이 아기에게 과자를 주고 있다
317,[동아일보]대구대는 휠체어를 이용하는 장애 학생들이 쉽게 이동할 수 있도록 특수 제작한 저상버스(사진)를 도입해 3월부터 운행한다고 27일 밝혔다
318,
319,"수원시는 먼저 장애인, 노약자, 어린이 등 교통약자의 입장에서 보다 편리하고 안전하게 대중교통을 이용하고 온실가스를 줄일 수 있는 저상천연가스버스를 올해 19대 확대보급하기로 했다고 8일 밝혔다"
320,
321,"제주장애인인권포럼, 장애인 이동권 실태조사 결과 발표(제주=연합뉴스) 전지혜 기자 = 제주 교통약자 이동 지원차량 이용자들이 차량을 신청해 배차받기까지 대기하는 시간이 길어 불편을 겪는 것으로 나타났다3%) 등으로 많은 장애인이 교통약자 이동 지원차량을 중요한 이동수단으로 활용하는 것으로 나타났다특히 사용하는 보조기기를 기준으로 최장 대기시간을 조사한 결과 90분 이상 장시간 대기했다는 응답자는 휠체어 이용자 중 54"
322,"녹색순환버스는 녹색교통지역 내 5등급 차량 운행 제한으로 인한 시민 불편을 줄이고, 기존 시내버스 노선이 비교적 미비했던 종로·중구 일부 지역의 대중교통을 강화하기 위한 것이다"
323,"교통약자 살기 좋은 지역 1위는 서울·경기도(세종=연합뉴스) 윤보람 기자 = 국민 4명 중 1명은 일상생활에서 이동에 불편을 느끼는 '교통약자'로 여객선, 버스정류장, 터미널시설 이용이 가장 어려운 것으로 나타났다교통수단, 여객시설, 도로(보행환경) 등 이동편의시설의 기준적합 설치율은 전국 평균 723% 높아져 이동편의시설의 교통약자 이용 환경이 점차 개선되는 것으로 나타났다교통수단·여객시설 기준적합 설치율, 저상버스 보급률, 특별교통수단 보급률 등 6개 분야 9개 지표를 종합평가한 결과 교통약자가 가장 살기 좋은 곳은 7대 특·광역시 중에서는 서울시, 10개 시·도 중에서는 경기도로 조사됐다"
324,"22일 인권위에 따르면 휠체어를 사용하는 장애인 A씨는 올 2월 서울 동대문구에 위치한 버스정류소에서 저상버스를 타려고, 뒷문에서 기사에게 휠체어리프트를 내려달라고 요청했지만 버스기사 B씨는 A씨를 태우지 않고 출발했다"
325,교통약자이동지원 콜센터[부천시 제공]우선 휠체어 탑승설비를 갖춘 복지택시를 지속해서 늘린다
326,/뉴스1 © News1 이재명 기자(서울=뉴스1) 전준우 기자 = 박원순 서울시장이 교통 약자의 불편함을 현장에서 확인하기 위해 비공개로 대중교통을 체험했다
327,정부는 장애인 이동권 보장을 위해 저상버스 등 장애인들이 이용하기 편리한 교통수단을 확대하고 있지만 예산과 관심 부족으로 지지부진하기만 하다애초 정부는 2007년 1차 증진계획에서 2011년까지 저상버스 8538대를 도입해 보급률을 31%까지 끌어올린다는 목표를 세웠다정부는 3차 증진계획(2017~2021년)에서 저상버스 보급율 목표를 42%로 잡았다
328,"장애인 이동권 개선을 위한 콘텐츠를 만드는 홍윤희 협동조합 무의 이사장이 지난 16일 서울 종로구 자택에서 경향신문과 인터뷰하고 있다김창길 기자1984년 휠체어 이용 장애인 김순석씨가 ‘서울 거리의 턱을 없애달라’는 유서를 쓰고 세상을 등졌지만, 서울시내 횡단보도 턱을 비롯한 보행불편 사례는 지난해에만 7만건이 넘는다2001년 오이도역 휠체어 리프트 추락 사망 사건 이후 장애인들이 쇠사슬로 몸을 묶고 도로·철로를 점거하고서야 2005년 교통약자이동편의증진법이 만들어졌지만 장애인들은 여전히 택시도 버스도 지하철도 타기 힘들다휠체어 장애인인 17세 딸을 둔 워킹맘이자 장애인 콘텐츠를 만드는 협동조합 ‘무의’의 이사장인 홍윤희씨를 만나 교통약자의 이동권 이야기를 들어봤다지하철 엘리베이터는 많이 늘었는데, 어떤 점에서 여전히 불편한 것인가2001년 서울 세종문화회관 앞에서 열린 장애인 이동권 집회에서 참가자들이 저상버스 확대 도입을 촉구하고 있다”-지하철 출퇴근 시위의 주요 요구사항 중 하나는 ‘특별교통수단’, 그러니까 장애인 콜택시 운영을 개선하라는 것이다2020년 서울 광화문 세종문화회관에서 홍윤희 협동조합 무의 이사장(왼쪽에서 두번째)을 비롯한 학생 및 학부모들이 휠체어 이용자를 위해 무의가 만든 궁 소풍지도인 ‘궁 어디까지 가봤니’를 점검하려고 모였다장애가 더 이상 장벽이 되지 않길 바라며 비장애인들과 함께 휠체어 이용 장애인이 문화시설·여행을 체험할 수 있는 콘텐츠를 제작하고, 휠체어로 접근 가능한 건물 데이터를 수집하고 있다버스는 지하철과 더불어 보편적인 대중교통수단으로 꼽힌다경향신문 자료사진버스는 지하철과 더불어 보편적인 대중교통수단으로 꼽힌다홍윤희 협동조합 무의 이사장은 “선진국의 경우 런던, 도쿄를 비롯한 대부분 도시의 버스는 교통약자도 편하게 이용할 수 있는 저상버스 중심으로 운영되는데 한국은 지금까지 그러지 못한 게 사실”이라고 말했다"
329,"B씨는 ""시내버스의 경우 휠체어를 타고도 쉽게 오를 수 있는 저상버스가 운행되지만 대중교통이 직접 닿지 않는 시 외곽의 공공시설은 장애인이 이용하기 어렵다""며 ""공공시설에서 자체 운행하는 이동차량에 장애인을 위한 배려가 전혀 느껴지지 않아 아쉽다""고 말했다'교통약자의 이동편의 증진법'에 따라 저상버스를 도입하도록 돼 있는 시내버스와 달리 공공시설에서 직접 운영하는 셔틀버스는 별도 규정이 없어 대부분 일반 버스를 운행하고 있다"
330,
331,"kr (끝)     (세종=연합뉴스) 김동규 기자 = 국민 3∼4명 중 1명은 일상생활에서 이동에 불편을 느끼는 '교통약자'로 나타났다이들은 여객선, 버스정류장, 터미널시설 이용이 가장 어려운 것으로 나타났다9%)가 버스를 선호했고, 고령자는 무임운임이 적용되는 지하철(46교통수단, 여객시설, 도로(보행환경)를 대상으로 한 이동편의시설 기준적합 설치율은 평균 782%포인트(p) 개선된 것으로 나타났다5%)가 가장 높았고, 여객선터미널(874%)의 기준적합 설치율은 크게 개선됐고, 항공기(98"
332,김 후보는 휠체어 그네 등이 설치된 유니버설 놀이공간도 마련하겠다고 약속했다
333,하지만 윤씨와 고씨가 계단형 일반버스 3대를 보내고 30분을 기다린 끝에 저상버스를 탈 수 있었다는 사실을 아는 승객은 아무도 없다윤씨와 고씨는 이날 동구 충장치안센터 정류장에서 북구 두암주공아파트 입구 정류장까지 일반 시내버스로 18분이면 닿을 수 있는 거리를 저상버스 2대를 갈아타느라 1시간 20분 만에 도착했다
334,
335,]저상버스와는 달리 고속버스에는 휠체어가 오르내릴 수 있는 장치가 설치돼 있지 않아 장애인들이 이용이 불가능합니다
336,"박 의원은 개정조례안에서 현행 5년마다 수립되는 ‘교통약자 이동편의 증진 지원계획’에 시·군 실태조사 결과의 비교 분석, 시·군 이동지원센터의 운영 평가 내용을 신설했다"
337,"”하반신을 전혀 사용하지 못하는 지체장애 1급의 이순주(49·여·충북 청주시 용암동)씨는 장애인이 타기 쉽게 만든 저상버스를 평소 잘 이용하지 않는다고 말했다ⓒ 이청초또 다른 지체장애 1급 김종인(58·충북 청주시 산남동)씨도 저상버스를 거의 이용하지 않는다고 말했다지자체마다 저상버스 도입률 차이 커이씨와 김씨가 살고 있는 충청북도는 지난해 말 기준으로 시내버스 540대 중 101대를 저상버스로 운행하고 있다지난해 말을 기준으로 전국 지방자치단체의 저상버스 도입률은 평균 16지역 내 이동도, 타 지역 여행도 어려운 시골 장애인들도입 대상을 이처럼 시내버스로 한정하다보니 마을버스, 농어촌버스는 저상버스 도입 대상에서 제외됐고, 이런 버스가 주로 운행되는 군 단위 지역에서는 휠체어 장애인들이 버스를 거의 이용하지 못한다"
338,"[인터뷰 : 김주필 / 장애인차별철폐 부산공동투쟁단]""출근시간에 버스를 타다보니까 시민들이 굉장히 짜증스럽게 말들을 많이 하시고 욕을 한 사람도 있었고요""이런 사정 때문에 저상버스의 80퍼센트 정도가 장애인들에겐 무용지물인 상황입니다"
339,또 교통수단별로는 항공기에 대한 만족도가 가장 높은 것으로 나타났다교통수단·여객시설·도로(보행환경)를 대상으로 한 이동편의시설의 기준적합 설치율은 73아울러 교통수단·여객시설·도로(보행환경)를 대상으로 한 이동편의시설의 만족도는 62점으로 2012년도 60점에 비해 다소 증가했다한편 7개시를 대상으로 Δ교통수단 기준적합 설치율 Δ여객시설 기준적합 설치율 Δ저상버스 보급률 Δ특별교통수단 보급률 등 10개 평가기준에 의한 교통복지수준을 종합적으로 평가한 결과 도시철도 관련지표를 반영하면(울산광역시 제외) 서울〉부산〉인천〉대전〉대구〉광준 순으로 높게 나타났다
340,"몸이 불편한 노약자와 장애인의 이동편의를 위해 도입된 저상버스가 차량부족과 고가의 유지비 등의 문제로 사실상 어려움을 겪고 있는 것으로 드러났다서울시 관계자는 ""대폐차 물량이 부족한 데다가 저상버스는 연비가 좋지 않고 차량 유지비가 많이 든다""며 계획대로 저상버스가 도입되지 못하는 이유를 설명했다이러한 문제점들 때문에 저상버스를 이용하는 장애인들의 빈도수는 사실상 불균형하게 나타날 수밖에 없다서울시 관계자는 ""실제로 장애인들의 저상버스 이용률 자료를 살펴보면 열흘에 한 번 이용하는 꼴로 나타난다""고 말했다노약자나 장애인들의 편의를 위해 도입된 저상버스가 해결해야 할 과제는 아직 많다"
341,"교통약자의 외출 빈도는 일반인에 비해 10% 정도 적은 것으로 나타났다외출 시 주로 이용하는 교통수단은 일반인의 경우 버스, 도보, 승용차 순이었으나 교통약자는 도보, 버스, 도시철도 순이었다교통수단·여객시설 기준적합 설치율, 저상버스 보급률 등 6개 분야 9개 지표를 종합평가한 결과 교통약자가 가장 살기 좋은 곳은 7대 특별·광역시 중 서울시가, 10개 시·도 중에선 경기도인 것으로 조사됐다"
342,부산시는 '다인승 두리발'을 도입하면 장애인 밀집지역 불편을 상당 부분 해소할 수 있을 것으로 기대하고 있다
343,"[머니투데이 진달래,유현욱 기자][장애인단체 전국 30여 버스정류장서 '저상버스 도입' 촉구 1인 시위]↑19일 오전 12시 서울 종로2가 버스정류장 앞에서 뇌병변 장애인 방상연씨(40)가 저상버스 도입율 확대를 촉구하는 1인 시위를 벌이고 있다방씨는 '장애인의 수월한 버스 이용을 위한 저상버스 도입 확대'를 요구하며 한 시간 가량 시위를 이어갔다1인 시위 진행을 돕는 노들장애인야학 교사 정민구(32)씨는 ""저상버스 도입 확대는 곧 장애인 이동권 보장을 위한 요구""라고 말했다"
344,"[아시아경제 김정수 기자] 버스를 이용하다보면 노인, 어린이, 임산부, 장애인 등 노약자에 불편한 점이 많다경기도는 버스를 이용하는 노약자 등 버스이용객을 위해 손쉽게 타고 내릴 수 있는 저상버스를 대폭 확대 보급한다"
345,새로 개발된 저상버스는 그 동안 수입하던 주요부품을 국산화함에 따라 구입비가 낮아지고 유지관리비도 연간 대당 252만원 정도 절감될 것으로 예상된다
346,아울러 국토부는 “휠체어 장애인의 고속버스 이동권 보장은 국가재정상 문제 등으로 단기간 내 해결이 곤란하지만 이동편의 증진을 위해 조만간 장애인 이동실태조사와 확충방안에 대한 연구용역에 착수할 예정” 이라고 덧붙였다
347,"춘천시는 23일 장애인, 노인 등 노약자들이 시내버스 타기 좋은 환경을 조성하기 위해 현재 18대인 저상버스를 국비 등 51억원을 들여 2012년까지 38대로 늘릴 계획이라고 밝혔다"
348,
349,군에서 49대를 도입했으나 여전히 교통약자들의 이용에 불편이 많다는 지적에 따라 올해부터 2011년까지 691억원을 들여 시내버스 전체의 31%인 432대를 도입키로 하고 올해 우선 168억원으로 105대를 도입할 계획이다
350,"오늘은 장애인의 대중교통 이용 실상은 어떤지, 장애인 이동권 문제를 다룹니다서 피디가 휠체어를 이용하는 장애인과 동행해, 대중교통을 타고 이동해봤다고요?[피디]네, 요즘 지하철역을 보면 교통약자가 이용할 수 있는 엘리베이터가 많이 설치돼 있죠그래서 장애인이 대중교통을 이용할 때 어떤 문제가 발생하고, 비장애인과는 어떤 차이가 있는지 비교해봤습니다한참을 두리번거리다 개찰구를 나오자, 안내도가 보이는데,[이다원 : 여기도 엘리베이터 표시는 없는 것 같아요(버스를) 이용할 수 있게끔 기사님이 지원해주시고 배려해주신 부분은 좋았던 것 같아요그런데 문제는 지하철을 갈아타는 등 내부에서 이동할 때는 장애인의 동선을 고려하지 않아 불편한 점이 많다는 건데요"
351,하지만 저상버스 중 일부는 출입문 입구에 봉을 설치해 휠체어를 이용하는 장애인의 탑승이 불가능하다박정엽 한국장애인단체총연합회 정책기획팀장은 “일부 저상버스 출입문 사이에 봉이 있어  휠체어가 들어가지 못 하는 경우가 있다”며 “장애인을 위한 시설이 오히려 장애인을 제대로 배려하지 못하는 경우라면 문제가 있다”고 지적했다
352,
353,"고용을 창출하는 기업들에게 세금을 감면해주자는 법안을 심의할 때 일이다그럼 작년에도 감면해준 기업이 많은데 일자리가 얼마나 늘어났습니까?” “의원님, 죄송합니다다리도 불편하고 손도 틀어지고 말도 수월치 않은 중증 장애인들이 휠체어에 몸을 의지하면서 삭발하고 목숨을 건 단식까지 하면서 대한민국 국회를 향해 호소한 것은 ‘쟁애인 이동권을 보장하라’는 참으로 소박한, 그러나 너무도 절박한 요구였던 것이다그러나 기업에 800억을 주는 데는 1분밖에 안 걸리는 대한민국 국회가 장애인들에게는 800억을 선뜻 배정하지 않았다민주노동당은 통과된 법안이 강력한 실효성을 담보할 수 있도록 예산확보와 추가 법개정을 추진할 것이고 지역차원에서 지자체를 감시하고 장애인 이동권을 확보하는 조례제정운동에 적극 나설 것이다심상정 민주노동당 의원(대한민국 중심언론 CBS  뉴스FM98"
354,"28일 교통약자 이동권 보장계획을 수립 중인 부산시가 장애인, 노약자, 임산부, 어린이를 동반한 시민 등 교통약자 900명을 대상으로 조사한 결과에 따르면  교통수단별 만족도를 묻는 질문에 '그저 그렇다'라는 응답이 시내버스(38반면 부산 장애인이동권연대가 부산시 설문자료 가운데 장애인 응답자(118명)의 설문지를 따로 추려내 분석한 결과에 따르면 '그저 그렇다'가 가장 높게 나온  항목은 저상버스, 지하철, 장애인 콜택시에 그쳤다교통수단을 이용할 때 함께 이용해야 하는 정류장, 승강장 등 기반시설에 대한 만족도 역시 교통약자 전체의 만족도 조사에서는 지하철역(38"
355,
356,
357,(김나리 기자 narikim@mbc
358,집으로 가는 길(광주=연합뉴스) 차지욱 기자 = 지난달 31일 광주 북구 반다비 체육센터에서 배영준(24) 씨가 장애인 전용 차량을 타러 가고 있다장애인 전용 차량 부르기(광주=연합뉴스) 차지욱 기자 = 지난달 31일 광주 북구 반다비 체육센터에서 배영준(24) 씨가 장애인 전용 차량을 기다리고 있다
359,"장애인 문애린(25·서울시 중랑구 상봉동)씨의 하루 평균 출퇴근 시간은 6시간이 넘는다” 그녀의 집에서 직장까지 버스를 이용하면 한 시간이 채 걸리지 않는다하지만 문씨는 버스를 이용할 수가 없다▲ 2002년부터 '장애인 버스타기 행사' 진행하고 있는 장애인이동권연대       ⓒ      오마이뉴스 남소연      서울시는 7월 1일부터 교통체계를 전면 개편하기로 했다▲ 선진국 장애인 위한 저상버스 도입 현황       ⓒ      서울시 교통과        "
360,"울산시는 이 처럼 울산지역 시내버스가 지속적으로 크게 활성화되고 있는 것은 매년 '시내버스 종합대책'을 수립, 강력 추진한 결과로 분석하고 있다"
361,"울산시는 시민들에게 안전하고 편리한 대중교통수단을 제공하기 위해 요금지불 수단의 다양화, 이용자 중심의 노선개편, 시내버스 고급화, 운수종사자 안전 및 친절교육, 택시이용안전 종합대책 등을 내용으로 하는 ‘2013년 대중교통 종합대책’을 적극 추진했다시는 2013년 시민의 시내버스 요금지불의 편리성을 제고하고자 종전에는 충전해야 하는 모바일 선불교통카드만 이용할 수 있었으나 세계 최초로 근접통신 기술을 활용한 모바일 후불교통카드를 도입함으로써 버스요금 결제수단을 다양화했다"
362,"[머니투데이 전주(전북)=김민정 기자][19일 교통약자 이동편의증진계획 수립용역 최종 보고회 열어]"
363,실천단은 또 “지하도나 육교로만 건널 수 있는 금남로3가 네거리와 염주체육관네거리 등지에 장애인 횡단시설을 설치해야한다”며 “장애인의 자유로운 이동을가로막는 반인도적 반문화적 실태를 지속적으로 고발하겠다”고 덧붙였다
364,한편으로는 하반신 마비니까 휠체어를 탈 수 있겠다고 생각했다수동은 팔이 아파 힘드니까 전동을 찾아봤지만 임대 가격이 만만치 않았다몸과 마음이 어느 때보다 무거웠다그런데 버스에서 휠체어를 탄 장애인을 만난 적이 한 번도 없다자세히 보니 튀어나온 블록 때문에 노면이 고르지 않아 바퀴가 덜커덩거릴 것 같다아마도 그곳에 불이 켜져 있다면 사람들은 내가 사용 중인 걸 다 알아챌 것이다장애인을 수용하지 못하는 사회나는 요즘 아침에 눈을 뜨면서 발가락부터 꼼지락거린다나는 장애인이 되는 것보다 장애인을 수용하지 못하는 사회에서 살아가는 삶이 두렵다
365,[아시아경제 박혜정 기자]국민 4명 가운데 1명은 일상생활 중 이동에 불편을 느끼는 '교통약자'인 것으로 나타났다교통수단·여객시설·도로(보행환경)를 대상으로 한 이동편의시설 기준 적합 설치율은 64
366,"◀ 앵커 ▶조금 전에도 잠깐 보셨지만, 이 영상이 많은 관심을 받은 건 여기 나오시는 택시 기사분들은 아주 적극적으로 몸이 불편하신 분 탑승을 돕고 있기 때문인데,보통은 교통약자들이 대중교통 이용하기 아직 쉽지 않아요?◀ 김필수 대림대 교수 ▶한국이 세계 5대 자동차 강국이긴 하지만, 이런 특수차량이나 관련 인프라는 아직 부족한 수준입니다◀ 김필수 대림대 교수 ▶그렇죠◀ 앵커 ▶저희가 그래서 장애인들의 대중교통 이용에서 겪는 어려움을 동행 취재를 통해 살펴봤는데요,영상으로 보시죠◀ 앵커 ▶교통약자를 위한 자동차 개조, 어떻게 하는 거고, 또 어떤 점이 다른지 함께 살펴봤는데요,이것도 영상으로 보시죠◀ 앵커 ▶이런 복지차량 개조 비용도 만만치 않던데, 개인이 정부 보조금을 받으려면 조건이 있더라구요?◀ 김필수 대림대 교수 ▶정부는 2014년부터 1인당 1천500만원의 보조금을 지급하고 있는데,조건이 있습니다◀ 앵커 ▶대중교통이나 개인이 직접 이동수단을 마련하는 방법 말고도공공의 영역에서 교통약자들에게 이동권을 보장할 수 있는 방법도 고민중인게 있죠?◀ 김필수 대림대 교수 ▶요즘 모빌리티 구독서비스 시대라고 하는데, 획기적으로 발상의 전환을 좀 해보면 어떨까해요"
367,[쿠키 경제] 장애인 고령자 임신부 등 교통 약자 10명 가운데 7명이 대중교통 이용에 큰 불편을 느끼고 있는 것으로 조사됐다반면 어려움을 거의 느끼지 않는다는 비율은 30%에 불과했다
368,"[한겨레] 1365명 설문…만족도 ‘지하철&gt;택시&gt;버스’ 서울시내 중·경증 장애인의 10명 가운데 6명은 버스를 혼자서는 탈 수 없다고 답했다6%)을, 지체장애인들은 승하차 어려움(42장애인들은 교통수단 유형별 만족도에 대해서는 지하철(49점), 택시(39"
369,박경석 장애인이동권연대 대표는 △저상버스 도입 의무화 △교통수단 종류 확대 △이동권 보장 의무를 다하지 않은 지자체에 대한 강력한 법적 제재 등 실질적으로 장애인의 이동권을 보장할 수 있는 내용을 담은 법안을 장애인들이 직접 만들어 17대 국회에 의원 입법할 수 있도록 투쟁해 나갈 것이라고 밝혔다
370,
371,6%나 돼 부산지역 장애인들은 마을버스 이용 시 느끼는 불편이 심각한 수준인 것으로 조사됐다
372,"24일 국토해양부가 발표한 '2009년 교통약자 이동편의 실태조사'에 따르면 서울, 인천, 대전, 부산, 대구, 광주, 울산 등 7대 도시 중 울산이 장애인, 고령자, 임산부, 영유아를 동반한 자, 어린이 등 이동에 불편을 느끼는 사람들인 교통약자들에게 가장 불편한 도시로 조사됐다여객시설주변 접근로 보행환경도 교통약자에게 우호적이지 않은 것으로 나타났으며, 특별교통수단 이용률은 낮고, 어린이 사고율은 높은 것으로 조사됐다"
373,"시에 따르면 2003년 도입 초기 502건이던 장애인콜택시 하루평균 탑승 건수는 지난해 2083건, 올해 2229건으로 늘었다그러나 법적 기준에 맞추려면 126억3400만원이 더 필요해 재정여건상 감당하기 어렵다는 것이다현행 규정에 따르면 몸이 불편해도 1·2급 장애인이 아니면 장애인 콜택시를 이용할 수 없다"
374,
375,"장애인단체 회원들의 이같은 농성은 지난해 5월 지하철 5호선 발산역에서 장애인 윤재봉씨가 리프트 사용 중 추락사고로 숨진 것에서부터 시작된다영화 속 장애인단체 회원들의 이동권 투쟁은 2001년 1월 22일 오이도역에서의 장애자용 리프트 추락사고로 거슬러 올라간다영화에서는 휠체어를 탄 장애인 한 사람이 장애자용 리프트를 사용하는데 겪는 애로사항을 자세히, 그리고 침착하게 묘사하고 있다"
376,"대구와 부산의 교통 약자 예산은 총예산의 024%에 불과···150대 1 경쟁률 뚫어야 장애인 콜택시 이용하고 버스 3대 중 2대를 보내야 저상버스 탈 수 있어금액으로 보면 적지 않아 보이지만 대구와 부산의 2022년 예산이 24조 원이니 총예산의 0박용민 부산시인권센터 센터장 ""여기서 교통 약자는 누구를 말하냐 하면 장애인뿐 아니라 고령자, 임산부, 영유아를 동반한 분, 어린이까지 나이가 많든 적든 여자든 남자든 장애의 유무를 떠나서 배려가 필요한 모든 분을 말하는 겁니다저상버스는 휠체어 승강 설비가 있고 휠체어가 들어갈 수 있도록 공간도 마련된 버스인데, 휠체어를 이용하는 장애인뿐 아니라 고령자나 어린이, 임산부, 유모차를 끌고 버스를 탈 때도 편리하게 이용할 수 있습니다그래서 휠체어 탑승 설비가 되어 있는 차가 별도로 필요한데 이런 장애인 콜택시에 대구와 부산이 382억 원 정도를 씁니다24%, 하지만 이 안에도 들어가지 못하는 예산이 있습니다이민호 다릿돌장애인자립생활센터 권익옹호팀장 ""'교통약자법 시행규칙'에서 보행 장애 정도가 심한 장애인 150명당 1대꼴로 특별교통수단을 확보하도록 규정하고 있어요박용민 부산시인권센터 센터장 ""대구와 부산은 전국에서 경기도 다음으로 특별교통수단 이용 실적이 많은 곳입니다박용민 부산시인권센터 센터장 ""이 문제는 처음에 교통 설계를 할 때 장애인이 버스를 탄다, 택시를 탄다, 기차를 탄다, 이런 생각을 하지 않고 설계를 했기 때문에 발생한 겁니다"
377,남녀 공용으로 설치돼 장애인의 수치심을 유발해 온 장애인 화장실도 분리 설치된다kr) - ⓒ 경향신문 &amp; 경향닷컴(www
