,기사요약
1053,"전장연의 지하철 타기 출근길 시위를 경찰력을 동원해서라도 막아야 된다, 이 생각은 지금도 같으신 건가요?[이준석/국민의힘 대표 : 경찰은 이미 계속 있었어요, 거기에][박경석/전장연 상임공동대표 : 일단은 아까 우리 대표님께서 저희가 파트너 되자라고 했고 그리고 모든 것을 최우선 하고 100% 받아들이지 않으면 안 된다라는 방식에 대해서는 그렇게는 할 수 없다라고 저한테 이야기했지 않습니까?][이준석/국민의힘 대표 : 그러면 여기에 약간 더하고 싶은 게 처음에 이 시위의 본질을 많은 사람들이 이동권 시위로 이야기하고 공간을 지하철을 선택하셨기 때문에 처음에는 지하철 이용상의 문제 때문에 전장연에서 이런 시위를 주장하는 걸로 많은 분들이 보고 있어요][박경석/전장연 상임공동대표 : 그렇죠, 그렇게 오해되고 있죠][이준석/국민의힘 대표 : 제가 봤을 때는 제가 오히려 시켰다기보다는 애초에 지금도 많은 분들은 전장연이 지하철을 안전하게 탈 권리를 요구하기 위해서 이 시위를 지속했다고 보고 있는데 물론 저는 그 사안을 들여다보면 그 안에 여러 가지 숙원사업들이라고 할까요저는 그래서 여기서 본 게 뭐냐 하면 이동권에 대해서 과연 그럼 전장연이 요구하는 것들 또는 장애계에서 요구하는 것들 중에서 정치권이 안 하겠다고 하는 것이 혹시 있나요?][박경석/전장연 상임공동대표 : 안 하겠다 한 적이 없습니다그런데 안 하겠다고 하는 정치권이 세상에 어디 있습니까?][이준석/국민의힘 대표 : 방금 전에 박 대표님도 인정하셨듯이 100% 요구하는 예산을 모두 투입하지 못한 적은 저희가 있고 그래서 말씀하신 것처럼 20년간의 기다림 끝에도 100% 엘리베이터 설치 안 됐다까지는 그건 현실 아닙니까?][박경석/전장연 상임공동대표 : 저희가 일단은 우리가 출근길에 지하철 탑니다라는 출근길에 이렇게 들어간 건 작년 12월 3일이 처음이에요][이준석/국민의힘 대표 : 제가 그래서 대표님 8월달에 만났을 때 같이 홍남기 부총리 욕하지 않았습니까?][박경석/전장연 상임공동대표 : 그렇죠그건 정정해 주실 거죠?][이준석/국민의힘 대표 : 그러면 그거 외에 어떤 지하철 요구 사항을 말씀해 주셔야죠아니, 대표님께서 페이스북에 지하철 문제만 이야기하시고 지하철이 처음에 엘리베이터 설치된 때가 언제인지 아닌가요?][이준석/국민의힘 대표 : 2002년도 때부터 시작했죠][박경석/전장연 상임공동대표 : 아니에요][이준석/국민의힘 대표 : 혜화동 말씀하시는 거죠?][박경석/전장연 상임공동대표 : 여기에서 리프트 떨어져서][이준석/국민의힘 대표 : 그다음에 MB가 2002년도 들어와서 설치 약속하고 이렇게 온 거 아닙니까?][박경석/전장연 상임공동대표 : 그래서 저희가 이 문제는 지하철의 엘리베이터 문제뿐만 아니라 바로 서울시장님한테 요구한 건 그 죽음에 대해서 사과해 달라라는 것이 핵심이었어요][박경석/전장연 상임공동대표 : 엘리베이터 탈 수 있죠][박경석/전장연 상임공동대표 : 대표님, 그 부분에 대해서는 짚고 넘어갈게요][박경석/전장연 상임공동대표 : 이것 때문에 안전봉 때문에 이게 아니라 저는 이 문제와 관련해서는 저희가 12월 3일날 이렇게 엘리베이터를…지하철을 한 이유는 지하철 문제만 있지 않았고 단지 이 문제는 더 이상 죽기 싫으니까 90%가 되더라도, 됐다고 자랑하시더라도 남은 역에서 또 죽을 수 있고 그리고 진정한 반성][박경석/전장연 상임공동대표 : 페이스북에 논란 속에서 그것만 이야기하세요][박경석/전장연 상임공동대표 : 검토한 내용이 무엇입니까?][이준석/국민의힘 대표 : 저희는 다 검토하고 정책위에서 판단해서 반영할 거는 반영하는 건데요][박경석/전장연 상임공동대표 : 언제까지 하실 건데요, 그럼][박경석/전장연 상임공동대표 : 열거를 다 했거든요][박경석/전장연 상임공동대표 : 이동권만이요?][이준석/국민의힘 대표 : 그러니까 예를 들어서 시민들이 봤을 때 엘리베이터 설치, 저상버스 확대 이런 요구할 수 있는 것들을 몇 가지만 열거해 주시면 돼요][박경석/전장연 상임공동대표 : 그거는 열거를 할 건데요][박경석/전장연 상임공동대표 : 갑자기 훅 넘어가니까 제가 따라가지를 못하겠어요[박경석/전장연 상임공동대표 : 그렇죠[박경석/전장연 상임공동대표 : 그렇죠[박경석/전장연 상임공동대표 : 그렇죠"
1054,이 대표 “전장연은 조건 달지말고 당장 서울시민을 볼모로 잡는 시위를 중단하라” 뉴시스     국민의힘 이준석 당대표가 최근 지하철 출근길에서 시위를 하고 있는 장애인단체를 향해 “조건을 달지말고 당장 서울시민을 볼모로 잡는 시위를 중단하라”고 촉구했다그러면서 이 대표는 당대표 취임 이후 전장연 박경석 대표와의 면담한 사실을 알렸다
1055,장애인 이용석에 접이식 의자가 있는 저상버스도 있어 탑승 시 의자를 일일이 접어서 휠체어를 댈 공간을 만들어야 했다반면 추씨의 안내로 하차한 4호선 성신여대역에는 고무판이 없어 열차와 안전문 사이에 15㎝ 정도의 넓은 틈이 있었다추씨는 버스를 타면 시간이 오래 걸려 약속이 있을 때에는 꼭 지하철은 탄다고 했다미아사거리역으로 돌아가기 위해 탑승한 또 다른 저상버스의 장애인 이용석에 접이식 의자가 있었다추씨는 “시위로 인해 시민들이 불편을 겪는 것도 엄연한 사실이기에 미안하다”며 “다른 날보다 출근길이 10~20분 소요되다 보니 시민들의 마음도 이해한다”고 고백했다
1056,"장애인 지하철 시위 비판하자 오히려 사회적 관심 높아져사회적 약자 배려 정책 놓고 다같이 더 고민하는 계기 삼길물론 의도한 건 아니었겠지만 이준석 국민의힘 당대표는 결과적으로 전국장애인차별철폐연대(전장연)를 도와준 셈이 됐다박경석 전장연 공동대표와 국민의힘 이준석 대표서울시 장애인 규모는 40만명그나마 그동안 지하철역 엘리베이터가 대폭 늘고, 휠체어가 편히 갈 수 있게 문턱을 없애고 장애인용 경사로를 만드는 무장애(Barrier Free) 시설이 많아진 역사적 배경을 살펴보면 이런 과격한 시위가 정책 당국 관심을 끌고 그 뒤 개선이 이뤄진 부분이 분명 있다이런 이들 처지를 자기 일처럼 공감하는 역지사지(易地思之)란 그리 쉬운 덕목이 아니다이번 지하철 시위 도중 가사 도우미 일을 하는 여성이 “당신들 때문에 늦어서 잘리면 책임질 거냐”면서 거칠게 항의하는 일도 있었는데 비슷한 사회적 약자(弱者)들끼리 옥신각신하는 모양새가 만들어진 건 씁쓸하다이 대표가 전장연을 비판하자 장애인 이동권 문제가 정치 진영 논리와 얽혀 난장판으로 변질되고 있는 부분은 그래서 아쉽다"
1057,/페이스북고민정 더불어민주당 의원이 휠체어를 타고 지하철을 이용해 출근했다고민정 더불어민주당 의원이 6일 휠체어를 탄 채 지하철을 타고 출근했다고민정 더불어민주당 의원이 6일 휠체어를 탄 채 지하철을 타고 출근했다고 의원은 이준석 국민의힘 대표와 전국장애인차별철폐연대(전장연)의 ‘장애인 이동권’ 문제를 두고 대립각을 세워 왔다
1058,"▲  전국장애인차별철폐연대(전장연) 회원 및 김예지 국민의힘 의원이 지난 28일 서울 종로구 경복궁역 3호선에서 25차 '출근길 지하철 탑니다'를 위해 지하철에 탑승하고 있다전국장애인차별철폐연대(전장연) 등은 지난해 12월 이동권 보장과 권리 예산 반영을 요구하며 시위에 나섰고, 최근 이준석 국민의힘 대표가 이를 공개 비판하면서 논란이 일었다장애인이 휠체어를 탄 채 안전하게 지하철에 탑승할 수 있도록 도와주는 것이다그래서 한국보다 미국에 장애인이 더 많다고 생각했다그런데 한국에 장애인이 적은 것이 아니었다그러니 장애인이 집 밖으로 나와 돌아다닐 수 있는 방법은 자가용을 이용하는 수밖에 없었다무려 30년이 넘게 흘렀음에도 아직도 장애인 이동권 문제는 해결되지 않고 있고, 장애인들은 지하철에서 시위를 해야만 한다한 술 더 떠서 국민의힘 대표는 자신의 페이스북에 이동권 보장을 요구하는 장애인들의 시위를 비난하는 글을 올렸다특히 이준석 국민의힘 대표는 지난해 장애인 단체와 만나 이동권 보장을 약속하고 사진까지 찍었던 정치인이다요새 거리에서 휠체어를 탄 장애인이 힘들어하면 주변에 있는 시민들이 도와준다"
1059,"서울교통공사 직원이 장애인 단체의 출근길 지하철역 시위와 관련해 ‘사회적 약자와의 여론전 맞서기’라는 제목의 PPT 문건을 게시해 파문이 일고 있다[뉴시스]       17일 서울교통공사 언론팀 직원이 내부 자유게시판에 올린 ‘사회적 약자와의 여론전 맞서기-전국장애인차별철폐연대(전장연) 지하철 시위를 사례로’라는 제목의 문건에는 “공사가 전장연과의 여론전에서 기본적으로 불리하다”며 “상대방이 실점 또는 무리수를 둘 때까지 기다리면서 디테일하게 (약점을) 찾고, 필요할 때 상대방의 실점을 소재로 물밑 홍보를 펼쳐야 한다”는 내용이 담겼다이 문건에는 “(공사가) ‘약자는 무조건 선하고, 강자는 무조건 악하다’는 언더도그마 때문에 (해당 이슈와 관련해) 이성보다 감성이 더 중시되며 원칙과 절차가 유명무실해진다”며 “약자는 선하다는 기조의 기성 언론과 장애인 전용 언론 조합과도 싸워야 한다”고 돼 있다전장연 측은 문건이 공개된 다음날인 18일 오전 서울교통공사 앞에서 규탄기자회견을 열 계획이다[전장연 홈페이지]       서울교통공사 측은 “공사 직원이 작성해 자유게시판에 올린 글”이라며 “직원 교육 등 공사가 공식적으로 작성·활용한 문건은 아니다”고 밝혔다이에 대해 전장연 측은 “서울교통공사 언론공작 문서에 경악한다”며 18일 오전 10시 서울교통공사 정문 앞에서 규탄 기자회견을 열기로 했다당시 4호선 오이도역에서 70대 장애인 노부부가 설을 쇠기 위해 상경했다가 휠체어 리프트에서 추락해 1명이 사망하면서 지하철 전 역사에 승강기 설치, 저상버스 도입 등 요구가 공론화됐다지난 2월 초 청와대 국민청원 게시판에 올라온 '사회적 피해를 유발하는 4호선 장애인 시위에 대한 처벌 촉구' 청원 중 일부"
1060,"- 특활비 관련 의혹, 청와대가 성실하게 답할 의무 있어 - 집무실 이전 사안에 대한 당과 인수위 대처, 다소 무기력한 부분 있어…당선인 지지율 하락에 영향 있다는 것 부인하기 어려워 - 초대 총리, 인사 검증에 상당한 시간 걸려…속단할 필요 없어 - 합당, 4월 17일 전에 마무리돼야 공천 등 원활히 진행 가능 - 안철수, 인수위원장 끝나고 선대위원장으로 충분히 활약 가능…당대표 입장에선 빨리 당기고 싶어 - 전장연, 사과 안 하면 2호선 투쟁 하겠다?▷ 김기화 : 그런데 정치인들은 생일에 뭐 합니까?▶ 이준석 : 요즘 제가 공천 때문에 바빠서요▷ 김기화 : 미역국은 드셨습니까?▶ 이준석 : 아니요, 못 먹었습니다” 이렇게 얘기했는데 어떻게 보셨습니까?▶ 이준석 : 특활비를 가장 적게 쓴 건 저희가 물어보지도 않았고요▶ 이준석 : 그래서 어제 그런데 곧이어서 어떤 언론에서 이렇게 보도를 했습니다그런데 그러면 이 특활비라는 존재 자체가 사실 있는 의의가 또 있는데 그러면 앞으로 이 특활비 문제를 좀 어떻게 봐야 할지그런데 업무를 진행하다 보면 사실상 이런 것들을 목적에 맞게 딱히 쓰기 어려운 비용도 있을 것이고 그리고 경계선이 모호해서 예산에 따른 어떤 어떤 기결제된 비용으로 쓰기 어려운 것이 있을 수 있습니다그런데 박근혜 정부 때 특활비 사용에 있어서 좀 다소간에 문제가 있었기 때문에 그거를 이제 검찰이 수사하면서 굉장히 많은 분들이 법적 책임을 졌다는 거죠▶ 이준석 : 그랬을 때 그러면 그때 엄격해진 기준에 문재인 정부가 부합하기 위해서 가고 있느냐 이게 아마 문제일 겁니다▷ 김기화 : 그런데 이게 기준에 부합하는지를 보려면 아무래도 공개를 해야 할 텐데요그러면 특활비를 공개하는 게 맞다 이런 입장이신가요?▶ 이준석 : 저는 공개라는 건, 또 거기다 청와대의 특활비라고 하는 건 이게 아주 민감할 수가 있습니다그렇기 때문에 저는 웬만하면 이제 문재인 정부를 믿어주고 싶은데 아까 말했던 것처럼 어제 보도된 내용들을 보면 뭉칫돈 현금을 가지고 이런 걸 샀다고 하니까 그 주장이 사실인지는 검증이고 사실이라면 청와대가 조금 더 의혹 제기에 대해 성실하게 답할 의무가 생긴다 이렇게 봅니다▷ 김기화 : 아무래도 그런데 이번에 윤석열 당선인의 국정수행능력 관련한 여론조사 결과 보고 좀 마음이 안 좋았을 것 같아요, 여러 분들은심지어 이제 현 대통령, 문재인 대통령과의 지지율 데드 크로스도 얘기가 나오는데 이거에 대해서 어떻게 좀 대책이 있나요?▶ 이준석 : 저희가 병력이 적다는 느낌이 요즘 듭니다▷ 김기화 : 병력이라면 어떤 걸 말씀하시나요?▶ 이준석 : 의원 수가 어쨌든 110명 남짓이기 때문에실제로 선수로 뛰시는 분들이기 때문에 더 타격이 클 수도 있을 것 같은데 사실 그런데 대표님 본인이 그 집무실 이전에 대해서 발언을 하셔서▷ 김기화 : 그러면 대표님 생각에는 이거는 5월 10일에 바로 들어가고 용산 이전하는 건 다 맞다이렇게 생각하시는 거예요?▶ 이준석 : 아무래도 지금 상황에서 예를 들어 초반에 1조 원 이전비용이라든지 이런 것들을 민주당이 좀 자극적으로 던진 것들이 있는데 이것에 대해서 물론 저희가 세밀하게 따져서 497억 이런 식으로 반박하고 했지만 민주당이 다소 이제 좀 이거는 무리수를 뒀다고 봅니다▷ 김기화 : 그런데 국민분들이 제일 걱정하시는 건 너무 좀 급한 거 아니냐?집무실 이전에 대해서 찬성하는 국민들은 많은 것 같다는 여론조사는 나오는데 속도 조절에 대해서는 어떻게 보십니까?▶ 이준석 : 그런데 저는 이렇게 생각합니다▶ 이준석 : 그래서 지금까지 문재인 정부도 광화문 이전을 시도하다가 그런 부분에서 한 번 청와대에 자리 잡으면서 그거를 옮기는 것 자체가 비용이고 옮기는 기간이 다 공백이기 때문에▷ 김기화 : 또 그 과정에서 어떻게 될지 모르기 때문에▷ 김기화 : 그런데 지금 경제 관료 출신으로 얘기가 나오고 있는데 어떻게 좀 보십니까?그런데 예를 들어 기업인들 같은 경우에는 소위 비즈니스 모델을 만들고 돈 버는 능력 이런 것들이 탁월하기 때문에 저는 그 방향성은 뭐 둘 다 옳은 방향이지만 이번에는 좀 일자리 창출 그리고 산업 진흥 이런 쪽으로 가기 위해서는 기업 경영에 있는 분도 저는 나쁘지 않다고 봅니다▷ 김기화 : 그렇습니까?▶ 이준석 : 그런데 안 될 거라고 생각해서 제가 언급한 겁니다그런데 일단 본인이 고사를 하셨는데 자진해서 내려놓으신 건데 이거는 왜 얘기 나오기도 전에 이렇게 하신 건 왜 그런 걸까요?▶ 이준석 : 그러니까 제안을 하지 않았는데 고사한다는 건 사실 말이 안 되는 것인데 그래서 안철수 대표께서 물론 굉장히 비중 있는 역할을 계속 하셨기 때문에 누구도 총리에 부족하다고 생각하지는 않습니다▶ 이준석 : 아니, 그러니까 당이라는 것이 지금 지난번에도 서울시장 끝난 다음에 안철수 대표께서 열심히 하신 다음에 당연히 합당이 진행될 줄 알고 있었는데 그때 국민의당으로 다시 돌아가셨죠▶ 이준석 : 그래서 저는 이번에도 합당이 잘 마무리되고 안철수 대표께서 우리 당의 구성원으로 좀 활동했으면 좋겠습니다▶ 이준석 : 그렇기 때문에 5월 초순이 지나야만 가능할 거라고 보이고요▷ 김기화 : 그러면 사실 그 2개가 좀 안 맞는 것 같은데▶ 이준석 : 당에서는 어쨌든 안철수 대표같이 대중성 있고 그리고 최근에 체급이 올라간 인물이 선거에 있어서 기여를 해주면 고맙죠▷ 김기화 : 그리고 지금 계속 안철수 위원장 얘기만 여쭤봐서 죄송한데 마지막으로 하나만 여쭤볼게요그러면 요즘에 또 많은 국민분들이 이준석 대표 관련해서 이거는 좀 너무한 거 아니냐?그래서 이거는 당대표로서 이 이슈, 지금까지 진행된 바는 사실 갈등 양상인데 어떻게 좀 진행될까요?▶ 이준석 : 그러니까 저는 전장연이라고 하는 단체는 어쨌든 장애인 단체 중에서 가장 대표성을 띤 단체는 또 아니고 그리고 전장연이라는 단체는 본인의 목적이 있고 그거를 위해 활동하는 활동가들입니다▶ 이준석 : 저는 이동권에 대해서는 제 개인적인 경험 때문에라도 굉장히 중요하게 생각해서 아마 이 전장연이 낸 대안보다 더 저는 세밀한 대안도 냈을 겁니다▷ 김기화 : 공약에도 반영이 된 거 아니었습니까?▶ 이준석 : 그렇죠▷ 김기화 : 방식의 문제다?▶ 이준석 : 네, 결국에는 이런 거예요그렇기 때문에 지금 이제 출발을 저지하는 방식으로 시위를 이어나가시는 것 같은데 앞으로도 출발 저지라고 하는 건 이동권 문제에 대해서 본인들이 불만족스러운 것이 있다 하더라도 3호선 타건 4호선 타는 서울 시민들한테 이거를 해달라라고 강제로 이렇게 얘기하는 것은 부적절합니다▷ 김기화 : 그런데 시민분들에게 얘기하는 게 아니라 시민분들을 통해서 정치인들에게, 그러니까 이준석 대표님이나 다른 여당이나 이런 분들에게 얘기를 하려고, 전하려고 한 거 아닙니까?▶ 이준석 : 그래서 제가 그런 걸 볼모로 삼는다고 했더니만 볼모가 굉장히 과격한 단어이고 무슨 혐오의 단어라고 이렇게 막 얘기하는데 OO를 볼모삼다라고 하는 건 관용적 표현입니다, 그게▷ 김기화 : 저도 그런데 뭐 볼모삼다는 표현 같은 경우에는 예전에 지하철 파업이나 택배 파업에도 많이 쓰이는 얘기이기는 한데 이게 너무 비문명적이다라고까지 말씀하셨는데 그러면 뭐 문명인 이하의 짓을 했다는 얘기냐?▶ 이준석 : 아니죠그런데 그러면 이 질서라 함은 저희가 법으로 규정하기도 하고 이렇게 하지만 어쨌든 내가 내 권리를 주장하는 데 있어서 다른 사람의 권리를 침해하지 않으면서도 할 수 있는 방법들이 있습니다▷ 김기화 : 그러면 제가 하나만 여쭤볼게요그러면 앞으로도 어떤 시위든지 간에 뭐 그게 지하철 파업이건 어떤 파업이든지 간에 시민들의 불편을 볼모로 이렇게 시위나 자기 주장을 펴는 건 전부 다 비문명적인 거고 하면 안 되는 겁니까?▶ 이준석 : 이런 거죠▶ 이준석 : 그러니까 이분들이 예를 들어서 어디 가서 만남을 거부당하고 그래서 이렇게 하겠다고 그랬으면 조금이라도 명분이 생길지 모르겠는데 저는 이미 이분들을 8월에 만났어요, 작년에▷ 김기화 : 앞으로 만나실 의향도 있으신 거네요?▶ 이준석 : 제 문을 두드리면 만나죠, 누구나그러니까 이준석 사과해라 이런 건그런데 당대표로서 이렇게 그래도 사과, 먼저 손을 좀 내미실 생각은 있으세요?▶ 이준석 : 그러니까 사과는 공허한 사과를 하면 안 되고요그런데 아무튼 이 논란 관련해서 많은 국민분들이 아, 이거에 대해서 좀 국민의힘 전체에 대한▷ 김기화 : 그런데 지금 안 그래도 유승민 의원이 얘기 나오는 경기도 같은 경우에는 서울시장 같은 경우에는 송영길 전 대표 얘기도 나오고▷ 김기화 : 그런데 사실 전략을 짜시는 입장에서는 민주당 상황도 되게 면밀히 보셔야 할 거 아니겠습니까?▶ 이준석 : 그렇죠▷ 김기화 : 송영길 전 대표 차출론에 대해서는 어떻게 보세요?▶ 이준석 : 송 대표님만 한 카드가 없을 겁니다, 지금 수도권에 출마시킬 만한▷ 김기화 : 그래요?▶ 이준석 : 그런데 아마 송 대표님이 고심의 고심을 거듭할 걸로 보입니다그래서 당헌당규상에 있는 가산점만 저희가 하자 이렇게 했던 것이고"
1061,"""장애인 예산 문제에 답 안 주면 또 지하철 점거하겠다는 것, 맞는 대화법 아냐""""진중권 교수, 대중의 불편을 담보로 시위하는 방식에 대해 찬성하는지를 밝혀야"" ◆…이준석 국민의힘 대표 [출처=JTBC 뉴스룸 방송화면 갈무리]전국장애인차별철폐연대(전장연)가 4월 20일까지 장애인 권리예산 마련 요구에 대한 대통령직인수위원회의 답변이 없을 경우 다시 지하철 출근길 시위를 강행할 것이라고 주장한 데 대해 이준석 국민의힘 대표는 ""시한을 정해 이때까지 답 안 주면 또다시 지하철을 점거하겠다는 것은 맞는 대화법은 아니다""라고 비판했다오는 4월 20일까지 대통령직 인수위원회가 장애인 예산 문제에 대한 답이 없을 경우 다시 출근길 시위를 강행할 방침이다앞으로 이런 상황에서 대중의 불편을 담보로 해서 시위를 하는 방식에 대해 진중권 교수가 찬성하는지를 밝혀야 된다""고 맞받아쳤다"
1062,"이준석 국민의힘 대표는 31일 MBC 라디오 김종배의 시선집중에 출연해 ""최대다수의 불편을 야기하면 우리 이야기를 들어주더라라는 식의 사회 시스템이 정립된다면 공공시설물 점거하는 시위는 늘어날 것""이라고 주장했다/이선화 기자이준석 국민의힘 대표는 31일 전국장애인차별철폐연대의 요구를 들어주는 것에 대해 ""공공시설물을 점거하는 시위들이 늘어날 것""이라고 주장했다이 대표는 이날 오전 출연한 MBC 라디오 김종배의 시선집중에서 ""'최대 다수의 불편을 야기하면 우리 이야기를 들어주더라'라는 식의 사회 시스템이 정립된다면 지하철 멈춰 세우는 양식의 시위 등이 늘어날 것""이라며 이같이 말했다이 대표는 또, 전장연측이 요구하는 장애인 탈시설과 각종 정책이 100% 옳은 것은 아니라고 규정하며 ""박원순 시장 시절에는 지하철 문에 휠체어를 끼워 넣고 운행 중지하는 시위 하지 않았는데 굉장히 톤이 달라졌다""고 비판했다오 서울시장이 들어서면서 이들의 시위 양상이 바뀌었다는 것이다"
1063,"전장연은 지하철역 엘리베이터 설치, 저상 버스 도입 등에 필요한 ‘장애인권리예산’ 국회 통과를 요구하면서, 작년말부터 출퇴근 시간대 지하철 운행을 길게는 1시간씩 방해하는 방식의 시위를 벌여오다 최근 일시 중단한 상태다5일 이준석 당대표실 관계자는 “오는 13일 오후 3시 JTBC에서 박경석 대표와 토론을 하기로 했다”며 “형식은 일대일이고, 사회자는 JTBC에서 정하는 걸로 했다”고 밝혔다앞서 전장연은 장애인 이동권 보장 등을 요구하며 지난해 말부터 지난 28일까지 26차례 지하철 승하차 시위를 벌였다"
1064,[최혜영 의원 페이스북][헤럴드경제=배두헌 기자] 박홍근 원내대표를 비롯한 더불어민주당 국회의원들이 오는 6일 휠체어를 타고 대중교통을 이용해 국회에 출근하는 ‘휠체어 출근 챌린지’에 참여한다5일 민주당에 따르면 박 원내대표를 비롯한 국회의원 10여명은 같은 당 최혜영 의원이 제안한 이 같은 ‘휠체어 챌린지’에 참여하기로 했다주로 SNS 위주로 전장연과 대립하는 이준석 대표와 달리 민주당은 현장에서 소통하고 행동으로 실천하는 방식으로 장애인 이동권 문제를 접근해보겠다는 취지다
1065,"이준석 국민의힘 대표■ 인용보도 시 프로그램명 'JTBC 뉴스룸'을 밝혀주시기 바랍니다그렇다면 만나실 계획이 있습니까?[이준석/국민의힘 대표 : 저는 우선 불법적인 시위를 한 것에 대해서는, 전장연이 시위 양상을 바꾸기로 한 것에 대해서는 환영의 의사를 밝혔습니다[이준석/국민의힘 대표 : 저는 4월 20일이라고 이분들이 시한을 정해서 말하는 것도 좀 당황스럽고 그날이 장애인의 날인 것은 알고 있지마는 어쨌든 저희가 선거 과정에서도 보면은 교통공약 같은 것들도 이분들이 이동권을 이야기하시지만, 이동권 공약 같은 경우에는 저희가 저상버스 공약이라든지 아니면 광역 교통수단에 있어서는 리프트 설치라던지 이런 것들 더 적극적으로 했고 그리고 그 공약을 입안한 사람이 저입니다그런데 이제 공당의 대표, 특히 곧 집권하게 될 여당의 대표가 볼모 혹은 공권력을 언급하면서 이걸 무력화해야 된다는 취지의 언급을 한 것은 혹시라도 혐오를 조장할 수 있다는 생각은 진작에 안 해보셨습니까?[이준석/국민의힘 대표 : 저는 혐오라는 단어가 굉장히 무겁게 써야 되는 단어인데 우리나라에서는 장애인에 대해서 어떤 것을 언급했을 때 장애인들의 시위 양식 방식에 대해 가지고 지적했을 때 그게 혐오라는 단어로 되돌아오는 것은 그거야말로 과잉이라 생각합니다근데 그러면 이것을 통해서 야기하고자 하는 것은 전혀 이 문제에 대해서 책임이 없는 일반 시민의 불편함이고 그걸 바탕으로 지렛대 삼아서 정치권과 협상을 하겠다는 것인데, 이것은 앞으로 받아들여졌을 때 꼭 전장연이 아니라고 하더라도 공공 대중 운영 시설의 운행이나 이런 것을 정지시키는 방식으로 만약 시위를 하게 된다고 그러면 큰 사회 혼란이 있을 수 있습니다[이준석/국민의힘 대표 : 그래서 제가 이야기했던 것을 살펴보면요전장연 같은 경우에는 지금 같은 경우에 아까 출입문에 휠체어를 끼워 넣고 운행을 중지하도록 하는 방식이 되어 있는데 제가 그래서 서울 교통 공사와 경찰이 이야기했던, 경찰은 이미 배치가 되어 있습니다][앵커]이준석 당대표의 페이스북 글들에 대해서 여러 의견들이 있습니다[이준석/국민의힘 대표 : 저는 뭐 진중권 교수가 저런 글을 썼다고 해서 저게 정론은 아닐 것입니다저도 진중권 교수와 토론을 많이 했지마는 그럼 앞으로 이런 상황에서 대중의 불편을 담보로 해 가지고 시위를 하는 방식에 대해서 진중권 교수가 찬성하는지를 밝혀야 됩니다그런데 그게 아니라 지금까지 이 논쟁에 있어가지고 저는 시위 방식이 이렇게 되어선 안 된다 시위 중지하라 라고 SNS상으로 제 입장을 명확히 밝혔고 거기에 대해가지고 응답하길 기대했던 겁니다[이준석/국민의힘 대표 : 그런데 경청이라는 것이요이게 선거 과정에서 구상했던 방향하고 같은 방향입니까?[이준석/국민의힘 대표 : 다른 방향입니다이준석 국민의힘 대표였습니다"
1066,"전국장애인차별철폐연대(전장연) 회원들이 28일 서울 종로구 경복궁역 3호선에서 장애인 이동권 보장·장애인 권리예산 반영을 요구하기 위해 열린 지하철 시위 '출근길 지하철 탑니다'를 위해 탑승하고 있다대통령직인수위원회 사회복지문화분과 위원들이 전국장애인차별철폐연대(전장연) 활동가들와 전격 만남을 가진 직후 이어진 시위는 기존의 승·하차 형식이 아닌 승차로만 진행돼 열차 지연이 발생하지 않았다박경석, 최용기 전장연 상임공동대표는 29일 오전 7시40분경 서울 지하철 3호선 경복궁역 회의실에서 임이자 인수위 사회복지문화분과 간사와 김도식 인수위원과 약 30분간 회동했다그러나 인수위가 구체적인 답변을 내놓지 않자, 시위를 재개한 것이다논쟁이 격화되면서 장애인 이동권 확대 문제에 대한 시민들의 관심도 커지고 있다"
1067,"국민의힘 이준석 대표가 전국장애인차별철폐연대와 각을 세우며 '장애인 혐오' 논란이 벌어지고 있는 가운데, 더불어민주당 의원들이 내일 휠체어를 타고 출근길에 오르기로 했습니다"
1068,"com오세훈 서울시장이 장애인 이동권 보장을 위한 지하철 승하차 시위를 벌이고 있는 전국장애인차별철폐연대(전장연)를 향해 “시민들이 대중교통 이용할 때 발 구르는 일이 없도록 지하철 출퇴근 시위를 조금 자제해달라”고 요청했다그러면서 “그간의 투쟁 덕에 사회적 분위기도 성숙했고, 서울만 하더라도 예산을 배정하면서 3∼4년만 지나면 거의 99% (엘리베이터) 설치가 되는 만큼, 시간을 꼭 맞춰서 출퇴근하시거나 약속장소 가시는 분들에게 유무형의 피해가 더 이상 발생하지 않도록 지하철 출퇴근 시위를 조금 자제해주시면 시민분들이 응원하실 것”이라고 덧붙였다앞서 국민의힘 이준석 대표는 자신의 페이스북에서 전장연을 향해 “문재인 정부 하의 박원순 시정에서 장애인 이동권을 위해 했던 약속들을 지키지 못했다는 이유로 오 시장이 들어선 뒤 지속적으로 시위를 하는 것은 의아한 부분”이라고 말했다"
1069,이 대표가 전장연의 출근길 지하철 시위를 비판했다가 '약자 혐오'란 역풍에 직면하자 선량한 시민들의 권리가 침해되는 것은 온당하냐고 재반박하는 식의 논쟁이 일주일째 이어지고 있다장애인의 이동권도 중요하지만 시민들이 출근길 지하철에서 불편을 겪지 않을 권리도 중요하다는 것이다시민들의 출근길 이동권은 중요한가?이 대표는 둘의 권리가 온전히 지켜질 수 있다는 전제 하에 전장연을 비판한다시민들의 이동권을 침해하지 않으면서 시위할 수 있다는 것이다전장연의 시위로 단 한 번의 불편도 겪지 않은 이들도 전장연을 향한 분노에 동참한다
