,기사요약
292,"전체 버스 10% 불과 서울 비해 절반도 안 돼 노선 태부족해 불편 보고 지나치기도… ""서비스 질부터 높여달라""공동투쟁단은 부산시가 저상버스 도입에 미온적인 태도를 보이고 있다고 주장했다부산시 대중교통과는 ""지난 3년간 매년 60대 이상씩 저상버스를 사들이고 있지만 노선별로 투입하려고 해도 경사도가 크고 산복도로가 많은 부산의 여건이 이를 받쳐주지 않는다""고 해명했다영도구 등지에는 곡각지 도로까지 정비해가며 저상버스를 투입하고 있지만 지형상 저상버스 투입이 사실상 불가능한 산복도로 인근일수록 장애인 거주율이 높다는 점이 곤혹스럽다이 때문에 일단 저상버스 투입이 가능한 노선을 점진적으로 늘리면서 서비스의 질부터 개선해야 한다는 의견이 설득력을 얻고 있다"
293,춘천시 올해만 20대 도입 지원 전체 134대 중 36%【춘천】올 하반기에는 춘천 지역 시내버스 3대 중 1대 이상이 저상버스로 운행된다올해 20대가 추가로 운행되면 저상버스는 모두 48대로 전체 시내버스 134대의 36%를 차지하게 된다
294,"[서울신문]장애인과 노인, 임산부, 어린이 등 교통약자를 위해 추진하고 있는 지방자치단체 저상버스 확대 정책이 벽에 부딪히고 있다도입하려던 차량 가운데 나머지 54대(49％)는 계약 단계이며, 4대는 이마저도 이뤄지지 않은 상태다시내에서 운행 중인 2511대 가운데 저상버스는 4김병철기자 kbchul@seoul신선한 뉴스!’ 서울신문(www"
295,"경남도는 16일, ""현재 49대인 저상버스를, 2011년까지 432대로 늘이겠다""고 밝혔다경남도는 또 2011년까지 208억원을 들여 320대의 휠체어 택시를 운영할 계획이다"
296,[내일신문]“타기 어렵고 언제 오는지 몰라” 이용률 저조 휠체어 보면 지나치기 일쑤 … 환승 꿈도 못꿔“숫자 늘리기보다 교통약자 배려 풍토가 먼저” 장애인 등 교통약자를 위해 도입한 저상버스가 6년이 지난 지금까지 제구실을 못하고 있다도로 인도 등 저상버스를 이용하기 위한 기본조건이 마련되지 않은데다 일정하지 않은 배차간격으로 저상버스가 절실한 휠체어 이용자마저 불편을 호소하며 외면하고 있기 때문이다정부는 저상버스를 앞으로 더 늘릴 계획이지만 장애인들의 이용률을 높이기 위한 근본대책이 마련되지 않는 한 물량위주의 ‘전시행정’이란 비판을 면키 어려울 것으로 보인다정부는 일단 10%도 채 안되는 낮은 저상버스 보급률을 장애인들의 이용률이 낮은 가장 큰 이유로 꼽고 있는 셈이다하지만 저상버스가 느는 만큼 휠체어 장애인의 이용률이 높아질지는 미지수다kr) 홈페이지를 활용해 저상버스가 오는 시간을 알고 대기할 수 있는 서비스도 준비 중”이라고 밝혔다
297,"장애인 절반이상 '문제있다'지적, 세심한 배려·의식개선 등 필요교통약자의 편의를 돕기 위한 저상버스가 도입 1년을 앞두고 있지만 운행체계와 인프라 부족으로 제자리를 찾지 못하고 있어 대책마련이 요구되고 있다특히 저상버스에는 휠체어 이용 중증장애인을 위한 고가의 장비 장착으로 적지 않은 예산이 투입되고 있지만 정작 이들 장애인들은 불편과 위험을 이유로 저상버스의 이용을 꺼리고 있다1%)이 저상버스의 운행 사실을 모른다고 응답했으며, 알고 있다고 응답한 44명(69휠체어를 이용하는 박 모(37·지체장애 3급)씨는 “여러 번 저상버스를 이용해봤지만 편리는커녕 불편하고 위험해 이용을 꺼릴 수밖에 없다”며 “실제 교통현장에서 발생하는 문제들에 대한 세심한 배려와 의식개선이 필요해 보인다”고 말했다"
298,"춘천시, 시내버스 타기 좋은 환경 위해 국비 등 34억원 투입 2012년까지 40대로 확대【춘천】춘천시는 노약자, 장애인 등 교통약자의 대중교통 이용편의와 이산화탄소 발생 감축을 위해 내년까지 저상버스 40대를 도입한다특히 저상버스 도입으로 일반시민들의 이용 비율도 늘어나 대중교통 활성화와 함께 이산화탄소 발생도 크게 감축할 수 있을 것으로 기대하고 있다"
299,(수원=연합뉴스) 김정은 기자 = 경기도는 장애인과 노약자 등 교통약자의  편의를 위해 최근 경기도 버스정보 안내서비스 범위를 저상버스까지 확대했다고 22일 밝혔다이에 따라 휴대전화(4247번)와 경기도 버스정보시스템(www
300,"” 16일 오전 9시52분 경산시 금구동을 출발해 대구 새길시장까지 가는 909번 저상버스(사진)를 탄 이소원(73)씨는“일반버스를 타려면 불편한 다리로 계단을 두개씩이나 올라야 하는데, 저상버스는 한번에 버스에 오를 수 있어 너무 좋다”고 말했다저상버스를 자주 타고 다닌다는 한 시민은 “저상버스를 타는 노인들은 자주 눈에 띄이지만 몸이 불편해 휠체어를 타고 다니는 장애인은 본 적이 없다”고 말했다2006년 11월부터 8개월동안 저상버스를 운행해온 운전기사 한원권(43)씨도 “휠체어 장애인을 버스에 태운 적이 거의 없다”고 말했다대구장애인연맹 서준호 간사는 “대구에서 운행중인 저상버스가 너무 적어 휠체어 장애인들이 시간에 맞춰 타기가 힘들다”고 말했다&gt;&gt; ⓒ 한겨레(http://www"
301,저상버스는 작년 처음 1대가 도입되어 100-1번을 달고 시내순환노선을 운행 중에 있으며 2011년도에 도입할 계획으로 되어 있는 1대를 금년도에 도입하여 올해 안에 총 3대를 운행할 방침이다
302,"[내일신문]원주시가 저상 버스를 조기에 도입해 운행하고 있다현재는 도로 여건에 따라 시내노선을 주로 운행하고 있으나, 향후 운수업체와 협의하여 시민들이 보다 편리하게 이용할 수 있도록 운행노선을 조정할 계획이다"
303,시는 지난 2007년 도내에서 처음으로 저상버스 2대를 구입한데 이어 지난해까지 모두 18대를 사들였으며 최근 30대를 추가 구입해 전체 시내버스 150대 가운데 48대의 저상버스가 운행중이라고 덧붙였다
304,"시 관계자는 ""아직까지 저상버스가 보편화되지 않았지만 지속적으로 저상버스를 도입하면 이용자가 날로 증가하게 될 것으로 기대된다""고 말했다"
305,"하지만 버스 정류장 턱과 저상버스 바닥 높이를 맞추는 등 구체적인 개선책을 마련하지 않은 채 숫자 늘리기에만 급급하다정류장 턱 높이와 땅에서부터 버스 바닥까지의 높이에 차이가 있어 버스 뒷문에 장착된 휠체어 리프트를 정확히 내리기 쉽지 않다한국장애인단체총연합회 백혜련 정책기획실장은 ""정류장의 턱 높이가 일정하지 않은 상태에서 무턱대고 저상버스를 들여왔기 때문에 무용지물이 되는 경우가 상당하다""고 말했다◇형식적인 운전자 교육=장애인들이 저상버스에 오르려 할 때 운전기사는 버스 뒷문에 있는 리프트를 빼고 직접 휠체어를 밀어넣은 후 버스 안 의자를 접어주는 것까지 서비스해야 한다서울시 버스정책과 관계자는 ""버스를 이용하는 장애인이 많지 않아 기사들도 리프트 장치를 쓰는 경우가 거의 없다""며 ""이 때문에 저상버스 기사에 대한 교육을 따로 하지는 않는다""고 해명했다"
306,"또 장애인 등 교통약자들이 버스나 지하철 등 대중교통을 이용하기 더욱 편리해지고, 도시재개발 등 설계단계부터 무장애 개념이 적용된다서울시는 25일 이같은 내용을 담은 '제1차 서울시 교통약자 이동편의 증진계획'을 발표했다◆버스·지하철 더욱 편리해진다서울시는 751대인 저상버스를 2012년까지 전체 버스의 50%인 3200대까지 늘리기로 했다교통약자 주거밀집지역과 복지관, 병원 등 교통약자가 주로 이용하는 시설 주변 지역을 무장애 공간으로 조성하기로 했다[관련기사]☞ 서울시 ""장애인 보호자도 지하철 무임승차""☞ ""장애인이 편리한 도시 만들기 참여하세요""☞ 서울시, ""저소득 중증장애인 전세주택 무상지원""☞ 서울시, 장애인콜택시 운전사 60명 모집☞ 서울시 ""장애인활동보조 서비스 심야까지 확대""조영주 기자 yjcho@asiae"
307,"시는 오는 2011년까지 청주에서 운행하는 시내버스(345대)의 30%가량인 117대를 저상버스로 전환키로 하고 올해 시내버스를 교체하는 운송회사에 1대당 1억원씩 32억원을 지원, 저상버스 32대를 배치할 예정이다"
308,"(청주=연합뉴스) 윤우용 기자 = 청주시는 거동이 불편한 장애인과 노약자 등의 교통편의를 위해 2010년까지 18대의 저상버스를 추가 도입할 계획이라고 9일 밝혔다시 관계자는 ""장애인 등의 교통편의를 위해 현재 12대인 저상버스를 2010년까지 30대로 늘릴 계획""이라고 말했다"
309,(수원=연합뉴스) 김정은 기자 = 경기도는 출입구에 계단이 없고 차체 바닥이 낮아 장애인이나 노약자가 쉽게 이용할수 있는 저상버스를 연말까지 125대 추가  도입한다고 12일 밝혔다
310,"[동아일보]지난달 16일 오후 8시경 경인전철 주안역 버스정류장에서 중증장애인인 S(47·여) 씨가 시내버스에서 내려오다 휠체어가 전복돼 2주가량 병원에서 치료를 받았다이 시내버스는 장애인 편의시설을 갖춘 저상버스이지만, 주안역 버스정류장의 인도 폭이 좁아 휠체어 경사로를 낮춰 주는 ‘밀링 시스템’을 제대로 작동하지 않았다시내버스 1580대 중 휠체어를 손쉽게 타고 내리도록 하는 저상버스는 74대에 불과한 데다 정류장 일대 인도 폭이 비좁아(2m 이내) 장애인 편의시설을 제대로 작동할 수 없는 상태다"
311,"경기도가 노약자의 편의를 위한 새로운 저상버스 표준모델을 도입해 시범운영에 들어가기로 했다경기도는 장애인이나 노인, 임산부 등 교통 약자들이 편리하게 시내버스를 이용할 수 있도록 한국형 저상버스 표준모델을 2009년 하반기부터 도입한다고 24일 밝혔다com[Copyright ⓒ 문화일보 &amp; munhwa"
312,시는 지난 2004년부터 오는 2013년까지 10년간 총 사업비 97억원을 투입해 저상시내버스 97대(대전 전체 시내버스의 10% 규모)를 도입한다는 계획을 세워놓고 있다
313,"대구장애인연맹(상임대표 김병하)은 대구시내를 운행하는 전체 시내버스 1561대 가운데 장애인용 저상버스가 0대구장애인연맹이 지난해 2월부터 1년여 동안 저상버스 운행실태를 조사했더니, 전체 49주 가운데 18주는 일요일에 저상버스가 전혀 운행을 하지 않은 것으로 나타났다대구시는 2005년부터 1년에 7대씩 저상버스를 들여온 뒤 전체 시내버스 회사 29곳 가운데 14곳에 1대씩 배치해 운행하고 있다"
314,심지어는 버스가 승강장 인도에 너무 가까이 정차해 경사판을 내릴 수 없는 상황도 일어난다승강장 부근의 무질서한 불법 주정차도 문제다따라서 저상버스 이용을 늘리기 위해서는 장애인을 위한 보다 세심한 배려와 이용 여건 개선이 필요하다 하겠다
315,"시는 해당 자치구안에서만 휠체어 장착차량을 운행중인 강남, 관악, 강서, 금천구 등과 장애인 버스가 다니지 않는 강동, 수서구 등 나머지 구에도 늦어도  내년부터는 장애인 전용 버스를 연장 운행할 수 있도록 할 예정이다"
316,"【서울=뉴시스】최동준 기자 = 15일 오후 서울광장에서 뉴시스 통신사와 베이비뉴스가 주최한 '유모차는 가고 싶다' 캠페인 서포터즈 소망식에서 박원순 서울시장이 축사를 하고 있다박 시장은 이날 오후 민영뉴스통신사 뉴시스가 창사 12주년을 맞아 육야전문신문 베이비뉴스와 서울광장에서 개최한 '유모차 서포터즈 소망식' 축사에서 이같은 뜻을 밝혔다박 시장은 ""서울시장이 된 이후로는 비록 업무에 바빠서 차량을 많이 이용하지만, 시장이 되기 이전에 저는 늘 뚜벅이 였다""며 ""걷고, 버스 타고, 지하철 타고 다니면서, 아이를 데리고 다니는 부모님들의 어려움을 많이 목격했다""고 전했다【서울=뉴시스】최동준 기자 = 15일 오후 서울광장에서 뉴시스 통신사와 베이비뉴스가 주최한 '유모차는 가고 싶다' 캠페인 서포터즈 소망식에서 이종승 뉴시스 회장이 아기에게 과자를 주고 있다"
317,[동아일보]대구대는 휠체어를 이용하는 장애 학생들이 쉽게 이동할 수 있도록 특수 제작한 저상버스(사진)를 도입해 3월부터 운행한다고 27일 밝혔다기존의 장애인용 저상버스는 설치된 리프트가 휠체어를 들어올려야 하나 이 버스는 입구 바닥의 높낮이를 자유롭게 조절할 수 있어 휠체어가 바로 들어갈 수 있다
318,[내일신문]경기도 고양시는 2011년까지 저상버스와 장애인 콜택시를 추가 도입하는 내용의 ‘교통약자 이동편의 증진계획’을 수립해 올해부터 시행한다고 21일 밝혔다
319,"수원시는 먼저 장애인, 노약자, 어린이 등 교통약자의 입장에서 보다 편리하고 안전하게 대중교통을 이용하고 온실가스를 줄일 수 있는 저상천연가스버스를 올해 19대 확대보급하기로 했다고 8일 밝혔다수원시 관계자는 “시민이 대중교통을 쉽고 편리하게 이용할 수 있도록 버스노선에 대한 적정성과 노선간 연계성을 면밀히 검토해 수시로 반영해 나가겠다”고 밝혔다"
320,
321,"제주장애인인권포럼, 장애인 이동권 실태조사 결과 발표(제주=연합뉴스) 전지혜 기자 = 제주 교통약자 이동 지원차량 이용자들이 차량을 신청해 배차받기까지 대기하는 시간이 길어 불편을 겪는 것으로 나타났다포럼이 10∼11월 두 달 간 도내 1·2·3급 장애인 300명을 대상으로 조사한 결과 교통약자 이동 지원차량 이용 목적은 병·의원 진료 252명(28%), 기관·단체 이용 197명(213%) 등으로 많은 장애인이 교통약자 이동 지원차량을 중요한 이동수단으로 활용하는 것으로 나타났다특히 사용하는 보조기기를 기준으로 최장 대기시간을 조사한 결과 90분 이상 장시간 대기했다는 응답자는 휠체어 이용자 중 543%) 등의 순으로 나타났다포럼은 조사 결과를 바탕으로 교통약자 이동 지원차량 증차와 운전직원 증원, 주 이용시간대 차량 추가 배치, 이용자를 휠체어 이용자와 미이용자로 구분한 대책 마련, 지역별 수요를 고려한 차량 분산 배치 등이 필요하다고 제언했다"
322,"노선은 교통카드, 택시, 공공자전거 따릉이 등의 이동 빅데이터를 활용해 시청·을지로 등 업무지구와 인사동·DDP, 남산타워·명동·경복궁 등 관광객들의 목적지를 연결하도록 했다녹색순환버스는 녹색교통지역 내 5등급 차량 운행 제한으로 인한 시민 불편을 줄이고, 기존 시내버스 노선이 비교적 미비했던 종로·중구 일부 지역의 대중교통을 강화하기 위한 것이다이 일대는 그동안 수요가 적어 수익성이 낮다는 이유로 기존 노선이 적었던 것인데 녹색교통지역에서 나오는 과태료로 운영 적자를 보전할 수 있게 됐다고 시는 설명했다"
323,"교통약자 살기 좋은 지역 1위는 서울·경기도(세종=연합뉴스) 윤보람 기자 = 국민 4명 중 1명은 일상생활에서 이동에 불편을 느끼는 '교통약자'로 여객선, 버스정류장, 터미널시설 이용이 가장 어려운 것으로 나타났다교통약자가 생활하기 편리한 지역은 7개 특별·광역시 중 서울시, 10개 시·도 중에서는 경기도가 꼽혔다외출 빈도(주 3회 이상)를 수치로 계산하면 장애인은 78%, 임산부·고령자는 79%로 교통약자가 일반인(89%)보다 10%포인트(p)가량 낮았다교통수단, 여객시설, 도로(보행환경) 등 이동편의시설의 기준적합 설치율은 전국 평균 72기준적합 설치율은 이동편의시설이 교통약자에 적합하게 설치된 정도를 말한다3% 높아져 이동편의시설의 교통약자 이용 환경이 점차 개선되는 것으로 나타났다교통수단별 기준적합 설치율은 항공기(98교통수단·여객시설 기준적합 설치율, 저상버스 보급률, 특별교통수단 보급률 등 6개 분야 9개 지표를 종합평가한 결과 교통약자가 가장 살기 좋은 곳은 7대 특·광역시 중에서는 서울시, 10개 시·도 중에서는 경기도로 조사됐다"
324,"게티이미지뱅크국가인권위원회가 시내버스정류소에서 휠체어를 탄 장애인을 태우지 않고 출발한 저상버스 기사에게 장애인 인권교육 수강을 권고했다22일 인권위에 따르면 휠체어를 사용하는 장애인 A씨는 올 2월 서울 동대문구에 위치한 버스정류소에서 저상버스를 타려고, 뒷문에서 기사에게 휠체어리프트를 내려달라고 요청했지만 버스기사 B씨는 A씨를 태우지 않고 출발했다"
325,"부천시 복지택시[부천시 제공]11일 부천시에 따르면 복지택시 증차 및 취약시간대 추가배치, 교통약자 특화버스 확대 운영, 교통약자이동지원센터 콜센터 직영 등의 내용을 담은 '부천시 교통약자 이동지원센터 운영지침'을 개정, 올해부터 시행한다교통약자이동지원 콜센터[부천시 제공]우선 휠체어 탑승설비를 갖춘 복지택시를 지속해서 늘린다시는 올해도 7대의 복지택시를 추가로 도입할 계획이다"
326,"/뉴스1 © News1 이재명 기자(서울=뉴스1) 전준우 기자 = 박원순 서울시장이 교통 약자의 불편함을 현장에서 확인하기 위해 비공개로 대중교통을 체험했다13일 서울시에 따르면 박 시장은 이날 공개 일정을 모두 비우고 교통 약자와 함께 서울 지하철, 저상버스, 자전거 도로 등을 이용했다박 시장은 지난 9월 청년의회에 참석해 ""하루 휠체어를 타고 서울시의 대중교통을 경험하겠다""고 밝힌 바 있다"
327,[이데일리 이연호 기자] 지난 18일 전동휠체어를 탄 지체장애인 A(46)씨는 서울 마포구청역 근처 정류장에서 일반 시내버스 2대를 보내고 난 뒤에야 신촌 세브란스병원으로 가는 601번 저상버스를 탈 수 있었다정부는 장애인 이동권 보장을 위해 저상버스 등 장애인들이 이용하기 편리한 교통수단을 확대하고 있지만 예산과 관심 부족으로 지지부진하기만 하다◇저상버스 도입 지지부진…5대 중 1대 꼴 그쳐 19일 국토교통부에 따르면 지난해 기준 전체 시내버스(3만3796대)에서 저상버스가 차지하는 비중은 22애초 정부는 2007년 1차 증진계획에서 2011년까지 저상버스 8538대를 도입해 보급률을 31%까지 끌어올린다는 목표를 세웠다지난 2012년 발표한 2차 증진계획(2012~2016년)에서는 저상버스 보급률을 41국토교통부 관계자는 “기재부에서 저상버스 보조금을 지급할 때 신규 도입 건에만 지급하고 9~11년 차령(차의 나이)의 저상버스를 폐차할 때는 예산을 배정하지 않아 다시 일반버스로 대체하고 있는 실정”이라고 말했다정부는 3차 증진계획(2017~2021년)에서 저상버스 보급율 목표를 42%로 잡았다
328,"[경향신문] 사람과 사람이 만나고, 배우고, 일하고, 사랑하는 모든 경험은 이동을 바탕으로 한다장애인 이동권 개선을 위한 콘텐츠를 만드는 홍윤희 협동조합 무의 이사장이 지난 16일 서울 종로구 자택에서 경향신문과 인터뷰하고 있다홍 이사장은 “휠체어를 이용하는 노인들도 늘고 있다”며 “지하철 엘리베이터 확충과 교통 약자들의 이동권 확대는 결국 우리 모두의 미래를 위한 투자”라고 말했다김창길 기자1984년 휠체어 이용 장애인 김순석씨가 ‘서울 거리의 턱을 없애달라’는 유서를 쓰고 세상을 등졌지만, 서울시내 횡단보도 턱을 비롯한 보행불편 사례는 지난해에만 7만건이 넘는다2001년 오이도역 휠체어 리프트 추락 사망 사건 이후 장애인들이 쇠사슬로 몸을 묶고 도로·철로를 점거하고서야 2005년 교통약자이동편의증진법이 만들어졌지만 장애인들은 여전히 택시도 버스도 지하철도 타기 힘들다휠체어 장애인인 17세 딸을 둔 워킹맘이자 장애인 콘텐츠를 만드는 협동조합 ‘무의’의 이사장인 홍윤희씨를 만나 교통약자의 이동권 이야기를 들어봤다- ‘무의’는 2017년 장애인 지하철 환승지도로 첫발을 뗐다지하철 엘리베이터는 많이 늘었는데, 어떤 점에서 여전히 불편한 것인가점점 늘어나는 교통약자들이 안심하고 지하철을 이용하려면 ‘1역사 2동선’, 그러니까 지하철역 1개당 엘리베이터 동선 2개는 확보돼야 한다2001년 서울 세종문화회관 앞에서 열린 장애인 이동권 집회에서 참가자들이 저상버스 확대 도입을 촉구하고 있다”-지하철 출퇴근 시위의 주요 요구사항 중 하나는 ‘특별교통수단’, 그러니까 장애인 콜택시 운영을 개선하라는 것이다2020년 서울 광화문 세종문화회관에서 홍윤희 협동조합 무의 이사장(왼쪽에서 두번째)을 비롯한 학생 및 학부모들이 휠체어 이용자를 위해 무의가 만든 궁 소풍지도인 ‘궁 어디까지 가봤니’를 점검하려고 모였다딸(17)이 2006년 척추종양을 갖고 태어나 암투병 후유증으로 휠체어를 타게 되자 장애인 이동권이 보장되는 세상을 만들기 위해 2015년 협동조합 ‘무의’를 설립하고 국내 최초인 장애인을 위한 지하철 환승지도 제작을 주도했다장애가 더 이상 장벽이 되지 않길 바라며 비장애인들과 함께 휠체어 이용 장애인이 문화시설·여행을 체험할 수 있는 콘텐츠를 제작하고, 휠체어로 접근 가능한 건물 데이터를 수집하고 있다버스는 지하철과 더불어 보편적인 대중교통수단으로 꼽힌다사진은 버스를 타는데 어려움을 겪고 있는 휠체어 이용자경향신문 자료사진버스는 지하철과 더불어 보편적인 대중교통수단으로 꼽힌다하지만 휠체어 이용자는 타기가 쉽지 않다하지만 휠체어 이용자는 타기가 쉽지 않다홍윤희 협동조합 무의 이사장은 “선진국의 경우 런던, 도쿄를 비롯한 대부분 도시의 버스는 교통약자도 편하게 이용할 수 있는 저상버스 중심으로 운영되는데 한국은 지금까지 그러지 못한 게 사실”이라고 말했다저상버스는 지면으로부터 높이가 34㎝를 넘지 않는 차량 바닥 면적이 전체의 35% 이상을 충족하고, 휠체어 승강설비가 있고, 교통약자용 좌석을 갖춘 버스를 이른다정부가 2019년 서울~부산, 서울~강릉, 서울~전주, 서울~당진 4개 노선에서 휠체어 탑승 가능 버스를 시범운행했으나 실적이 부진했다휠체어 이용자를 위한 고속버스 디자인도 과제다일반 버스에 휠체어 탑승 리프트를 장착하도록 개조하는 방법도 있다"
329,"kr] 휠체어 승강시설 갖추지 않아 대구미술관 이용하려다 헛걸음장애인 A(40) 씨는 얼마 전 대구미술관(수성구 삼덕동)을 찾으려다 큰 불편을 겪었다B씨는 ""시내버스의 경우 휠체어를 타고도 쉽게 오를 수 있는 저상버스가 운행되지만 대중교통이 직접 닿지 않는 시 외곽의 공공시설은 장애인이 이용하기 어렵다""며 ""공공시설에서 자체 운행하는 이동차량에 장애인을 위한 배려가 전혀 느껴지지 않아 아쉽다""고 말했다'교통약자의 이동편의 증진법'에 따라 저상버스를 도입하도록 돼 있는 시내버스와 달리 공공시설에서 직접 운영하는 셔틀버스는 별도 규정이 없어 대부분 일반 버스를 운행하고 있다대구미술관 관계자는 ""지난 1월 버스 업체와 운행 계약을 맺어 올해까지는 어쩔 수 없이 일반 버스로 운영해야 하는 상황이어서 당분간은 나드리콜 등 다른 수단을 통해 방문해 주시기를 당부드린다""며 ""내년부터는 저상버스를 운행하는 등 장애인 방문객이 쉽게 미술관에 올 수 있도록 조치하겠다""고 말했다"
330,"부천시는 이 지침에 따라,휠체어 탑승설비를 갖춘 `복지택시`를 지난해 12대에서 올해 64대로 크게 늘려 장애인들의 이용 대기시간을 줄였습니다"
331,"'우리도 고속버스 타고 고향에 가고 싶다' [연합뉴스 자료사진](서울=연합뉴스) 김인철 기자 = 29일 오후 서초구 서울고속버스터미널에서 장애인차별철폐연대 관계자들이 '장애인 이동권 보장을 위한 추석연휴 천막농성 돌입 기자회견'을 마치고 김현미 국토교통부 장관과 면담을 촉구하고 있다kr (끝)     (세종=연합뉴스) 김동규 기자 = 국민 3∼4명 중 1명은 일상생활에서 이동에 불편을 느끼는 '교통약자'로 나타났다이들은 여객선, 버스정류장, 터미널시설 이용이 가장 어려운 것으로 나타났다1%로 일반인과 장애인 간 3배 가까이 차이가 났다9%)가 버스를 선호했고, 고령자는 무임운임이 적용되는 지하철(46교통수단, 여객시설, 도로(보행환경)를 대상으로 한 이동편의시설 기준적합 설치율은 평균 782%포인트(p) 개선된 것으로 나타났다이 설치율은 점자블록, 보도 턱 낮추기 등 교통약자 이동편의 증진에 관한 법령의 세부 기준에 따른 시설 설치 비율을 조사한 것이다여객시설별 기준적합 설치율은 공공기관 관리 비율이 높은 도시·광역철도 역사(885%)가 가장 높았고, 여객선터미널(876%)은 상대적으로 낮았다4%)의 기준적합 설치율은 크게 개선됐고, 항공기(98반면, 울산시(8위)는 여객시설 주변 보행환경 기준적합 설치율과 저상버스 보급률이 낮았고, 세종시(7위)는 특별교통수단 이용률과 교통복지행정이 미흡했으며 대전시(6위)는 고령자·어린이 안전도 등에서 낮은 평가를 받아 개선이 필요한 것으로 조사됐다[국토교통부 제공=연합뉴스]    dkkim@yna"
332,민간 건축물도 불편 요소를 없애고 출입문의 너비를 80cm 이상으로 하는 등 유니버설 디자인을 적용하는 시민과 사업체에게 인센티브를 부여하기로 했다김 후보는 휠체어 그네 등이 설치된 유니버설 놀이공간도 마련하겠다고 약속했다장애인들의 숙원사업인 장애인 체육관 건립도 공약했다
333,"일반버스 18분 거리, 저상버스 환승해 1시간 20분 만에 도착    (광주=연합뉴스) 정회성 기자 = '안 그래도 좁은데 굳이 이 버스를 타야 해?하지만 윤씨와 고씨가 계단형 일반버스 3대를 보내고 30분을 기다린 끝에 저상버스를 탈 수 있었다는 사실을 아는 승객은 아무도 없다보도블록이 알파벳 'U'자 모양으로 들어가 있거나 규격을 벗어난 구조로 설계된 버스정류장에서는 리프트를 내릴 수 없어 한두 정거장 일찍 내리는 불편까지 감수해야 한다윤씨와 고씨는 이날 동구 충장치안센터 정류장에서 북구 두암주공아파트 입구 정류장까지 일반 시내버스로 18분이면 닿을 수 있는 거리를 저상버스 2대를 갈아타느라 1시간 20분 만에 도착했다"
334,국토교통부는 '교통약자 이동 편의 실태 조사' 결과에서 지난 2017년 말 기준 우리나라 교통약자 인구는 전체 인구의 29%인 천496만 명으로 나타났습니다
335,현재 고속버스 중 휠체어를 탄 장애인들이 탈 수 있는 버스는 하나도 없기 때문입니다]저상버스와는 달리 고속버스에는 휠체어가 오르내릴 수 있는 장치가 설치돼 있지 않아 장애인들이 이용이 불가능합니다휠체어가 오를 수 있는 고속버스를 도입하자는 목소리는 2005년 교통약자의 이동편의 증진법이 제정될 때부터 있었습니다
336,"© News1시·군 실태조사 결과에 대한 비교 분석 등 담은 개정조례안 마련(경기=뉴스1) 송용환 기자 = 경기도의회 박광서(새누리·광주1) 의원은 12일 ‘경기도 교통약자의 이동편의증진에 관한 조례 일부개정조례안’을 마련, 대표발의할 예정이라고 밝혔다박 의원은 개정조례안에서 현행 5년마다 수립되는 ‘교통약자 이동편의 증진 지원계획’에 시·군 실태조사 결과의 비교 분석, 시·군 이동지원센터의 운영 평가 내용을 신설했다"
337,"”하반신을 전혀 사용하지 못하는 지체장애 1급의 이순주(49·여·충북 청주시 용암동)씨는 장애인이 타기 쉽게 만든 저상버스를 평소 잘 이용하지 않는다고 말했다먼 거리는 시에서 운영하는 장애인 전용 콜택시(해피콜)를 불러서 타고, 왕복 2시간 거리 정도는 그냥 전동휠체어로 이동하는 경우가 많다고 했다ⓒ 이청초또 다른 지체장애 1급 김종인(58·충북 청주시 산남동)씨도 저상버스를 거의 이용하지 않는다고 말했다하지만 스마트폰이나 기계를 잘 사용하지 못하는 노인과 일부 장애인 등에겐 무용지물이다지자체마다 저상버스 도입률 차이 커이씨와 김씨가 살고 있는 충청북도는 지난해 말 기준으로 시내버스 540대 중 101대를 저상버스로 운행하고 있다지난해 말을 기준으로 전국 지방자치단체의 저상버스 도입률은 평균 16전국 저상버스 도입률은 16강원도청 건설방재국 김동환 교통관리담당은 “국토부가 운행 버스를 기준으로 저상버스 도입률을 정해 증진계획을 세웠지만, 그 기준은 법정대수가 아니다”며 “매년 우수 버스업체를 선정하는 데 활용할 뿐”이라고 말했다또 시행령은 지역 내에서 운영되는 모든 버스를 기준으로 저상버스를 도입해야 한다고 규정하고 있지만 실제로는 국토교통부 역시 시내버스에 한정해 확충계획을 세우고 있다지역 내 이동도, 타 지역 여행도 어려운 시골 장애인들도입 대상을 이처럼 시내버스로 한정하다보니 마을버스, 농어촌버스는 저상버스 도입 대상에서 제외됐고, 이런 버스가 주로 운행되는 군 단위 지역에서는 휠체어 장애인들이 버스를 거의 이용하지 못한다대구시청 대중교통과 서방경 주무관은 “지자체에서는 버스사업자를 꾸준히 설득하고 있지만 이를 강제할 수단도 없고 버스업체의 사정도 알고 있다 보니 저상버스 도입 확대 정책에 어려움이 있다”고 말했다"
338,"휠체어를 탄 사람이 편하게 버스를 탈 수 있도록 인도에 탑승보조장치를 내립니다[인터뷰 : 김주필 / 장애인차별철폐 부산공동투쟁단]""출근시간에 버스를 타다보니까 시민들이 굉장히 짜증스럽게 말들을 많이 하시고 욕을 한 사람도 있었고요[인터뷰 : 이경숙 / 장애인차별철폐 부산공동투쟁단 대표]""휠체어 리프트가 내려와야 타고 들어가지 않습니까""이런 사정 때문에 저상버스의 80퍼센트 정도가 장애인들에겐 무용지물인 상황입니다"
