,기사요약
전국 저상버스 도입률 통계2011년 국토교통부는 2012년부터 2016년까지 저상버스를 9594대 도입하려 했지만 실제 보급은 3621대밖에 되지 않았고 4565억원을 지원하려던 계획도 1659억원을 지원하는데 그쳤습니다2016년 12월, 국토교통부가 발표한 3차 증진계획 역시 제대로 지켜지지 않았습니다
국토교통부는 저상버스 도입률을 2021년이 되면 42%까지 끌어올리겠다고 밝혔지만 2020년 전국 평균 도입률은 27
정부가 저상버스 도입에 손을 놓고 있었다고 평가하긴 무리가 있습니다
2022년 1월부터 여객자동차 운수사업법에 따라 시내버스를 대폐차 할 경우 저상버스를 의무적으로 도입하도록 법이 바뀌었습니다
2016년부터 5년 동안 시내버스 폐차 대수 가운데 저상버스로의 전환율은 전국 평균 68
2016년 기준으로 전환율이 50%가 되지 않는 부산, 경기, 전남 지역에선 앞으로 저상버스 도입이 다른 지역보다 활발하게 이뤄질 것으로 보입니다
하지만 정부가 목표로 설정했던 저상버스 도입률을 지키지 못한 것은 분명하고, 정부와 지자체가 20년 넘게 약속을 지키지 못했다는 비판은 피하기 어렵습니다
특별교통수단 도입은 어떻게 진행됐을까특별교통수단은 어떻게 보급되고 있을까요
특별교통수단이란 “이동에 심한 불편을 느끼는 교통약자의 이동을 지원하기 위하여 휠체어의 탑승 설비 등을 장착한 차량”을 뜻합니다
각 지자체장은 장애 정도가 심한 장애인 150명 당 1대 이상의 특별교통수단을 운행해야 합니다
이는 콜택시 형태나 셔틀 버스 형태로 운영될 수 있습니다
수치적으로 볼 때 이 부분만큼은 정부가 약속을 지킨 것으로 보입니다
2016년 특별교통수단 전국 평균 보급률은 103
하지만 지자체별로 뜯어보면 완벽하지는 않습니다
국토교통부는 강원, 충북, 충남, 전남, 경북 등 광역 5개 지자체는 도입 기준이 미달돼 2021년까지 특별교통수단 보급률을 100%까지 올릴 수 있도록 재정지원을 약속했습니다
결과는 어땠을까요?2021년 광역 5개 지자체 특별교통수단 도입률2021년 기준으로 5개 광역 지자체는 아직 특별교통수단 목표 도입률을 채우지 못했습니다
결과적으로 약속을 이행하지 못한 셈입니다
지자체별로 특별교통수단이 법정 대수를 모두 충족한다고 하더라도 지금 운영되고 있는 법정 대수가 적정한가의 문제는 여전히 남아있습니다
국토교통부는 “현행 특별교통수단 법정 기준 보급대수는 휠체어를 사용하는 장애인의 이동 수요를 충족하기에 어려움”이 있다고 평가했습니다
차량이 부족해 특별교통수단을 타지 못하는 비율이 서울시에서만 40%에 달한다고 설명했습니다
저상버스와 특별교통수단 도입 정도를 평가한 2018년 국회입법조사처 연구 자료도 이 문제를 지적합니다
연구에 따르면 17개 시도 중에서 저상버스와 특별교통수단을 상대적으로 고르게 확보한 지역은 부산, 대전, 광주 정도입니다
강원, 충북을 비롯해 8개 시도는 저상버스 확보 수준이나 특별교통수단 운영수준이 낮다는 결과가 나왔는데, 지자체장의 강한 도입 의지와 전적인 투자가 필요하다고 강조했습니다
17개 시도 중에서 절반 정도가 장애인 이동권 보장이 미흡하단 지적입니다
""20년 동안 공약 지키지 않았다""
'대체로 사실'지난 23일 박경석 전장연 공동대표가 추경호 기획재정부 장관 내정자의 집 앞을 찾았습니다
장애인 이동권을 포함해 장애인 인권을 보장하기 위한 예산을 확보해 달라는 요구를 하기 위해서입니다
박 대표는 현장에서 다시 한번 21년간 지켜지지 않은 요구를 들어 달라고 호소했습니다
앞서 확인했듯이 정부와 지자체가 지하철 1역사 1동선을 위한 엘리베이터 설치나 저상버스와 특별교통수단 도입을 위해 노력하지 않은 것은 아닙니다
따라서 박경석 대표가 여러 차례 주장했듯 정부와 지자체가 21년 간 장애인 이동권 공약을 지키지 않았다는 말은 대체로 사실로 확인됩니다
"

107,"장애인 콜택시, 지자체 따라 '천차만별'…""3일 전 예약""택시 타고 관외로 나갈 수 있지만 돌아오는 건 '불가'""지자체별 분산된 '장콜' 운영 체계 일원화해야""…문제는 예산편집자주장애인단체인 전국장애인차별철폐연대(전장연)의 출근길 지하철 '휠체어' 시위는 장애인 이동권에 대한 사회적 논쟁을 불러일으켰다
장애인 이동권이 여전히 취약하다는 지적과 함께, 시민들의 아침을 볼모로 잡았다는 비판적인 시각이 동시에 제기됐다
전장연은 여전히 문제가 해결되지 않았다며 차기 정부를 향해 책임 있는 대책을 촉구하고 있다
CBS노컷뉴스는 정국 핵심 이슈가 된 시위 이유를 면밀히 분석하는 것을 넘어 사안을 전국적으로 확대해봤다
서울 뿐만 아니라 전국 대중교통 수단의 숨겨진 '사각지대'가 무엇인지 면밀히 파헤쳐 봤다
▶ 글 싣는 순서①가파른 경사에 '휘청', 작은 턱에도 '덜컹'…장애인 출근길 동행해보니②""여기선 못 내려요"" ""전 역에서 내리세요""…이동 제약 지하철역 전수 분석③[단독]'1역사 1동선' 확보됐다?사각지대는 '환승'④장애인 '이동권'…배우고 일할 수 있는 '첫걸음'⑤'장애인 이동권' 지방이 서울보다 낫다?…'1역사 1동선' 격차도⑥콜택시, 승강장 칸 간격…장애인 이동권, 지역별로 취약점 달랐다⑦시도별로 다른 장애인 콜택시 기준, 원인은 법 공백?(계속)#충청북도 오송에 거주하는 뇌성마비 장애인 문경희(53)씨는 지난해 여름, 가족의 부고를 듣고 장례식 참석을 위해 경기도 가평으로 향했다
이동을 위해 '장콜(장애인 콜택시)' 예약 전화를 걸자 ""타지역 장애인은 이용할 수 없다""는 답변이 돌아왔다
문씨는 담당자에 항의했지만 ""규정 때문에 안된다""는 답변만 되돌아왔다
""비장애인들은 타지역에서 대중교통을 잘만 이용하는데 대체 왜 우리는 규정을 이유로 장콜을 이용할 수 없느냐""며 3시간 가까이 담당자와 입씨름을 한 뒤에야 가까스로 장애인 콜택시를 이용할 수 있었다
지난 14일 CBS 노컷뉴스 취재진은 세종 장애인차별철폐연대 사무실에서 문경희씨를 만나 인터뷰를 진행했다
각각 제주, 부산, 안양, 시흥, 대구 지역의 장애인 콜택시(특별교통수단)를 일컫는 말이다
같은 기능을 담당하지만 지자체별로 부르는 이름이 모두 다르다
CBS노컷뉴스 취재 결과 장애인 콜택시는 지자체별로 이용 시간, 요금, 운행 규정 등이 천차만별이었다
하루 종일 택시 이용에 문제가 없는 지역이 있는 반면, 평일 오전 9시부터 오후 6시까지만 운행하거나 일요일과 공휴일엔 장애인 콜택시가 한 대도 다니지 않는 지역도 있었다
문씨처럼 타지역으로 이동할 경우 장콜을 이용하기 어려운 지역도 다수 있었다
이 같은 문제는 특별교통수단 운영 권한을 지방자치단체의 조례에 위임하고 있기 때문으로 파악된다
장애인 콜택시의 운영을 지자체에 맡겨 놓았기에 지역마다 이용 대상자, 요금 체계, 운영 시간, 운영 주체 등이 제각각인 셈이다
이에 국토교통부는 지난 2018년 '교통약자 특별교통수단 등 운영에 관한 표준조례'를 마련했지만, 여전히 이용 시간과 신청 방법 등은 여전히 각 지자체에 맡겨 놓아 장애인 이동권을 충분히 보장하지 못한다는 지적이 제기되고 있다
""주말엔 쉬어요"" '장콜', 영업시간·방법 제각각경기도 구리 장애인 콜택시인 '장애인심부름센터'는 평일에는 24시간 운행한다
하지만 주말·공휴일은 오전 9부터 오후 6시까지로 축소 운행한다
나들이 등 개인적인 외출이 잦은 주말에 아예 '장콜' 이용이 어려운 지역도 있다
충북 보은과 영동군의 경우 주말엔 장애인 콜택시를 운행하지 않는다
또 평일에도 오전 9부터 오후 4~5시까지만 택시를 이용할 수 있다
야간 혹은 주말에 긴급하게 발생하는 일에 휠체어 장애인들은 대응하기 어려운 환경인 것이다
예약 방법도 지자체별로 다양하다
차량이 필요할 때마다 배차를 요청할 수 있는 곳도 있지만, 세종특별자치시와 같이 며칠 전에 연락해야만 택시 이용이 가능한 경우도 있다
세종은 이틀 전 '예약제'로만 운영되기 때문에 '급하게' 택시를 이용하는 건 불가능하다
평일인지 주말인지, 야간인지 주간인지에 따라 예약 방식이 달라지는 지자체도 있었다
강원도 철원군의 경우 평일(오전 6시~오후 10시), 주말(오전 9시~오후 6시)에 정해진 시간에 이용을 원할 경우 바로 배차 요청을 할 수 있지만, 정해진 시간 이외 시간에 이용을 원할 경우 예약을 해야 하는 시스템이었다
관외로 나갈 경우 병원 목적이면 일주일 전에 개인 용무를 위한 외출이면 하루 전에 예약을 해야 했다
시외로 나가는 건 되지만 들어오는 건 안 된다?지역별로 운행 지역이 달라 '장콜'을 통해 시외를 왕복하기 어려운 상황이 생기기도 한다
지난 15일 오후 대구에 거주하는 이민호씨가 대구의 장애인 콜택시인 나드리콜을 호출하고 있다
백담·임민정 기자대구에 거주하는 이민호씨는 ""대구에서 특별교통수단을 타고 인근 지역인 경산까지 갈 수는 있지만, 내려서는 대구 콜택시가 아닌 경산 지역 콜택시를 다시 불러 돌아와야 한다""고 말했다
대구를 조금만 벗어나면 타고 왔던 콜택시를 다시 타고 갈 수 없는 현실이다
대구시의 조례에 따르면, 장애인 콜택시는 경산, 칠곡 등 시내버스가 돌아다니는 인접 외곽 지역까지 운행할 수 있다
다만 대구를 벗어날 경우 대구 콜택시를 부를 수 없다
한 마디로 떠나는 건 되지만 돌아오는 길은 보장할 수 없다는 논리다
해당 도시 인근 지역으로 이동해서 대기 시간 내에 다시 돌아오지 않는 한, 머물러 있는 지역의 '장콜'을 따로 예약해야 한다
이 경우 예약하려는 지역 업체에도 따로 등록 절차를 거쳐야만 이용할 수 있다
문제는 결국 예산…'법 제정 위해선 예산 확보 필수''장콜'의 운영 방식이 지자체마다 다른 탓에 휠체어 장애인에겐 어디에 사는 지가 곧 언제, 어디까지 이동할 수 있느냐를 결정하는 문제가 발생한다
이에 일부에선 지자체가 위탁기관에 '장애인 이동권'을 맡겨 놓고 책임을 방기하고 있다는 지적이 나온다
실제로 지역의 '장콜'을 담당하는 기구가 바뀔 때마다 운영 규정도 같이 바뀌어 이용객들이 불편을 겪는 경우가 있었다
문경희씨는 ""대전의 경우 5년 전쯤 담당하는 단체가 대전복지재단으로 바뀌면서 9시 이후 시외 이동 금지 규정이 생겼다""며 ""교통약자들을 위해 발전해야 하는데 더 축소되고 폐쇄되는 게 현실""이라고 꼬집었다
실제로 특별교통수단을 자체 운영하는 경기도를 제외한 대부분의 지역은 민간 등에 위탁운영하고 있는 상황이다
이에 장애인 단체들은 지자체별로 분산된 있는 장콜 운영 체계를 통합해 지역 간 차별 없이 이용할 수 있도록 제도 개선을 요구하고 있다
장애인 콜택시 등 특별교통수단에 대한 중앙정부의 책임을 높이라는 뜻이다
전국장애인차별철폐연대 박경석 대표는 CBS노컷뉴스와 통화에서 ""예산을 들여 지금의 분산된 기준들을 하나로 묶는 중앙 시스템을 만들자는 것""이라고 설명했다
중앙정부의 예산을 투입해 국토부가 특별교통수단에 대한 최소한의 일원화된 기준을 만들고 이를 각 지자체에 적용해야 한다는 것이다
보조금 관리에 관한 법률 시행령 제4조1항에 따르면 '장애인특별운송사업(운영비)', '장애인 장기(단기)보호시설 운영', '장애인 복지관 운영' 등은 지방자치단체 사업으로 규정돼 기재부의 보조금 지원 대상에서 제외된다
이에 따라 특별이동수단과 관련한 사업은 각 지자체의 예산 상황에 맞춰 천차만별인 상황이 된 것이다
박 대표는 ""현재 지자체는 기획재정부가 운영비를 주지 않고 있기 때문에 특별교통수단 지원 등 관련 사업에 관여할 수 있는 권한도 없다""며 ""보조금 지원 제외 대상에 있는 장애인 복지 사업들을 지원 대상으로 변경할 필요가 있다""고 말했다
이어 ""기재부가 국토부를 통해 예산을 주기 시작하면 예산을 통해 시행령을 만들고, 조례에 넘어가 있는 권한들을 많이 중앙으로 가져올 수가 있다""고 설명했다
이메일 : jebo@cbs
kr카카오톡 : @노컷뉴스"

108,"바퀴 빠짐, 점자블록 파손, 횡단보도와 단차 문제 등 지적장애인의 날인 4월 20일을 앞두고 부산뇌성마비장애인부모회 등 시민사회가 보행약자의 이동권 개선 촉구에 나섰다
부산뇌성마비장애인부모회 등이 18일  시청 앞에서 이동권 개선을 촉구하고 있다
부산참여연대 제공부산참여연대는 18일 오후 2시 시청 앞에서 장애인 당사자와 부산뇌성마비장애인부모회 사회복지연대와 함께 기자회견을 열고 “부산시와 16개 구·군은 장애인을 비롯한 보행 약자의 안전한 보행환경 개선 활동에 즉각 나서달라”고 주장했다
부산뇌성마비장애인부모회 박은희 회장은 “이동권은 일상생활을 하는 누구나 원하는 곳으로 이동하는 데 불편함이 없는 권리를 말한다
휠체어 이용자와 부모들은 5㎝의 턱에도 휠체어 바퀴가 걸려 앞으로 넘어지는 일이 비일비재하다”며 “우리 아이들도 부산 시민으로서 가고 싶은 곳은 어디든 갈 수 있는 환경이 만들어져야 한다”고 말했다
이날 부산참여연대 이종건 공동대표는 지난해 각 기초단체에 요구했던 개선 요청에 대한 답변을 발표했다
이 대표는 “14개 구·군이 개선 요청에 긍정적으로 검토한다고 답했다
특히 강서구 기장군 연제구 해운대구는 구체적인 시행조치 계획과 일정을 밝혀 적극적인 개선 의지를 보였다”고 말했다
신라대학교 손지현(복지상담학부) 교수는 “3주간 16개 구·군 청사 주변만 조사했는데 휠체어 이용자의 이동이 어려운 현장을 쉽게 찾을 수 있었다
장애인 이동권 개선 활동을 2015년부터 지속해서 진행해도 여전히 문제점이 많다”며 “부산시와 16개 구군은 장애인과 지역 주민의 보행 환경 및 이동권 개선을 위해 움직여 달라”고 목소리를 높였다
앞서 이들은 지난해 9월 약 3주 동안 16개 구·군 청사 주변 이동권 보장 실태 조사했다
그 결과 휠체어가 지나갈 수 있는 최소 폭인 유효 보도폭 1
3ｍ 이상 기준과 횡단보도 앞 점자블록 0
5㎝ 이상 (9개 구·군) 등의 문제도 지적됐다
이후 지난해 12월 16개 구군에 조사 결과를 알리며 시정조치를 요구했다
"

109,"<앵커>이렇게 장애인들은 자신들도 원하는 곳은 어디든 갈 수 있도록 사회가 바뀌어야 한다고 말합니다
그걸 위해서 정부는 휠체어를 탄 채 안전하게 탈 수 있는 버스와 콜택시를 운영하고 있는데, 예전보다는 숫자가 늘었다고 하지만, 장애인들은 여전히 불편하다고 말합니다
그 이유를 홍승연 기자가 취재했습니다
<기자>진행성 근육장애를 앓고 있는 박현만 씨
시내버스를 타려는 데, 첫발부터 만만치 않습니다
버스에 올라, 휠체어 고정까지 10분 가까이 걸렸습니다
목적지에 내렸지만 이번에는 경사판이 다시 접히지 않아 버스가 출발을 못 합니다
참다못한 승객들은 우르르 내려버리고, [뭐 하는 짓이야, 지금!]박 씨는 죄인 아닌 죄인이 돼버렸습니다
[박현만/부산시 사상구 : 시간도 지체되고 제가 괜히 탔나 싶기도 하고
(재이용할 것 같으세요?) 아뇨, 아뇨
]장애인을 위한 저상버스는 2006년 도입됐지만 전국 보급률은 27
8%에 그칩니다
서울 등 대도시와 달리 농어촌을 낀 지역은 도로 사정이 좋지 않고 운행 비용도 더 들어 운수업체가 도입을 꺼리기 때문입니다
장애인 전용 콜택시 역시 부족하긴 마찬가지
경기도를 제외한 모든 지자체가 민간업체에 위탁 운영 중인데, 예산 부족으로 법정 목표 대수에 미달한 곳이 대부분입니다
부산 등 일부 대도시는 호출하고 마냥 기다려야 합니다
[노경수/부산사상구장애인자립생활센터 센터장 : 10분, 15분 되는 거리를 오기 위해서 한 시간을 기다리고 있었던 거 아닙니까
]부족한 콜택시 대체 수단으로 바우처 택시가 운영되고 있지만, 일반 택시여서 휠체어는 실을 수 없습니다
최근에는 휠체어 장애인과 비장애인이 함께 이용할 수 있는 택시 서비스가 선보였습니다
휠체어에 앉은 채 '옆문'으로 탈 수 있고 수어나 점자 서비스도 갖췄지만, 플랫폼 사업자로 분류돼 지자체의 장애인 요금 지원 대상에서 빠져 있습니다
[류만희/상지대 사회복지학과 교수 : 정부의 지원이 있지 않고, 일정 수준 이상의 수익 모델이 발생하지 않으면 (민간이) 여기에 들어올 이유가 없어요
]공공과 민간이 머리를 맞대 장애인 이동권을 폭넓게 보장할 수 있는 지원대책 마련이 절실합니다
(영상취재 : 정경문, 영상편집 : 원형희, VJ : 김형진)▷ ""들려 드립니다""…귀로 만나는 영화 · 드라마[ 원문 링크 : https://news
kr/n/?id=N1006721445 ]▷ 장애인들의 호소 ""생존 위한 예산 · 법안 마련해 달라""[ 원문 링크 : https://news
"

110,"뉴시스DB[대구=뉴시스]고여정 기자 = 교통약자 이동권 보장 수단으로 손꼽히는 장애인 콜택시 등 특별교통수단이 수요에 비해 운영 대수가 부족해 장애인들이 불편을 호소하고 있다
대구의 경우 장애인 콜택시 보급률이 전국 평균 보급률보다 턱없이 낮아 지역 장애인들이 불편을 겪는다
대구에 사는 장애인 A(40대)씨는 ""이동을 위해서는 장애인 콜택시를 불러야 한다""며 ""하지만 배차 받기가 여간 어려운 것이 아니다""고 토로했다
또 ""타 시·도에 비해 보급률이 떨어지다 보니 예약하기 위해서는 아침 일찍부터 움직여야 한다""며 ""장애인을 위한 복지에 신경을 더 썼으면 한다""고 바랐다
교통약자법 기준에 따른 장애인 콜택시는 전국에 4694대다
하지만 운행 대수는 3914대다
전국의 장애인 콜택시 평균 보급률은 83
17개 지역 중 경기와 경남의 보급률은 각각 112
9%로 보급 기준을 충족했다
1% 순이다
그러나 대구를 비롯한 나머지 지역은 평균 보급률에 미치지 못했다
4% 등이다
특히 교통약자의 이동편의 증진법 시행규칙에 따라 특별교통수단의 운행 대수는 장애 정도가 심한 장애인 150명당 1대이지만, 여전히 부족하기만 하다
뉴시스DB대구장애인인권연대서준호 대표는 ""장애인콜택시는 어느 지역에서나 부족하다
서울은 기본 3시간을 기다려야 한다
장애인콜택시가 배차되면 '3대가 나라를 구한 것'이라는 말이 있을 정도""라고 전했다
서 대표는 ""대구에서도 장애인콜택시 예약 후 얼마 정도 걸릴지조차 예측할 수 없다""며 ""신장 투석을 하는 환자들 같은 경우 병원에 가려면 새벽부터 예약해야 아침에 도착할 수 있을 정도""라고 지적했다
"

111,"[시민건강논평] 2022년 4월 차별금지법을 제정하라!2007년 노무현 정부에서 법안을 발의한 후, 15년간 수차례 입법을 시도한 법
UN의 인권조약기구들이 계속해서 제정하라 권고하는 법
5%의 국민들이 제정에 찬성하는 법(☞ 바로 가기 : 국가인권위원회 2020년 6월 23일 자 보도자료 '2020 차별에 대한 국민인식 조사 ""코로나19, 국민들의 차별에 대한 민감성 높여""')
작년 6월 국회 국민동의청원 10만 명을 달성하여 국민들이 국회에 시급히 제정하라 한 법
활동가들과 뜻을 함께하는 시민들이 지난가을 부산에서 서울까지 30일 동안 도보행진을 하면서까지 제정하려 하는 법
그런데도 아직 제정되지 않아, 2022년 4월 현재도 단식투쟁을 하면서까지 쟁취하려는 법(☞ 바로 가기 : 차별금지법제정연대 4월 8일 자 행동제안 '차별금지법 4월 제정 쟁취 평등텐트촌 & 단식투쟁')
한국 차별금지법의 역사다
▲ 차별금지법제정연대 외 전국 14개 지역 차별금지법 제정 연대체가 4월 11일 서울 여의도 국회 앞에서 '차별금지법/평등법 4월 제정을 위한 평등텐트촌과 단식투쟁 돌입' 기자회견을 하는 모습
ⓒ차별금지법제정연대 이토록 오랜 기간 중단 없이 차별금지법 제정을 시도하게 만드는 근본 동력은 무엇인가?단언컨대, 차별과 억압으로 인한 사람들의 고통과 불안이다
그 고통과 불안은 개인의 문제가 아니라 구조적 문제라는 점에서 우리는 우선 정부에 그 책임을 묻는다
차별금지법 제정에 대한 소극적 태도 때문만은 아니다
그 고통과 불안을 외면하거나 오히려 적극적으로 생산하고 지속적으로 확장하기 때문이다
예컨대 비정규직 차별
세월호 참사 당시 학생을 구하다 순직한 교사는 기간제 교사라는 이유로 보험금을 받지 못했다
정부는 코로나19 감염관리수당을 병원이 직접 고용한 이들에게만 지급해, 똑같이 일한 파견 노동자들은 수당을 받지 못했다
이는 빙산의 일각일 뿐, 비정규직이 경험하는 차별 사례는 우리 주변에 무수히 많다
그런데 비정규직 등 불안정 노동층과 그들이 경험하는 차별이 확산되는 그 구조는 어디서 왔나
정부의 노동 유연화 정책, 부족한 노동자 보호 대책에서 비롯된 것이다
장애인이 이동권과 관련해서 경험하는 차별은 또 어떤가?선심성으로 도로를 만드는 것보다 보편적 이동권이 우선했다면, 의사결정구조에 장애인 당사자를 비롯한 다양한 이해관계자를 포함시켰다면 지금보다는 상황이 더 나아졌을 것이다
(관련 기사 : <한겨레> 3월 23일 자 칼럼 '보편적 이동권 보장, 지하철 노동자가 함께하겠습니다') 정책이 정치의 결과임을 고려하면, 정치도 그 책임에서 자유로울 수 없다
아니 작금의 정치는 오히려 '차별과 혐오의 정치'가 아닌가?비정규직노동자와 정규직노동자, 여성과 남성, 동성애자와 이성애자, 장애인과 비장애인, 이주민과 선주민 등 온갖 범주를 동원해 편을 가르면서 차별과 혐오는 정치의 언어로 드러나고 확산되고 있다
차별 없는 평등한 사회를 위해 반 걸음이라도 앞으로 나가는 정치를 희망하지만, 지금의 정치는 정확히 그 반대를 향하고 있다
차별을 해소할 수 있는 힘을 가지고 있으면서도 그 책임을 방기해 왔다는 점에서, 그리고 오히려 차별을 생산, 재생산하는 구조적 기반을 형성하고 강화해 왔다는 점에서 국가권력은 이중의 책임이 있다
하지만 더 요구하지 않는다
차별과 억압을 유지하고 확산하는 그 구조를 떠받치는 나쁜 기득권, 그리고 이를 옹호하는 모든 체제를 일거에 해소하라고 국가권력에 요구하지 않는다
최소한만 요구한다
차별금지법 제정하라
차별금지법 하나로 모든 차별이 한 번에 없어지지 않는다
그러나 차별을 당했거나 지금도 당하고 있는, 그리고 이 때문에 미래의 고통과 불안에 힘들어 하는 소수자와 사회적 약자에게는 이 정도도 안전망이다
차별금지법을 압도적으로 찬성한 시민사회는 이 법을 토대로 토론하고 학습하며 합의하면서 차별 없는 새로운 사회를 상상할 수 있을 것이다
지난 15년 동안 국가는 '사회적 합의', 혹은 '시기상조' 운운하며 차별금지법 입법을 피해왔고 이는 문재인 정부도 마찬가지다
정부와 국회는 언제까지 차별금지법의 흑역사를 써내려 갈 것인가
이제는 차별금지법의 새로운 역사를 쓰길 요구한다
특히 여전히 압도적 다수를 차지하고 있고 아직은 여당에 요구한다
"

112,"장애인들 ""이동권 보장 안돼
귀 기울여달라""‘장애인 이동권’이 정치권에서 화제입니다
전국장애인차별철폐연대가 출퇴근 시간대 서울 지하철에서 시위를 벌이자 국민의힘 이준석 대표가 강하게 비판하면서 논란이 확산했습니다
이 대표와 장애인단체 대표는 TV 토론까지 했지만 공감대 형성은 하지 못했는데요
뉴스레터 ‘뭐라노’가 장애인 이동권의 실태를 취재했습니다
전동 휠체어를 타고 지하철에 탑승하는 모습
이세영PD2021년 기준 전국 장애인 수는 약 264만 명
서울 39만 2123명에 이어 부산이 17만 6451명으로 많습니다
부산교통공사는 114개 지하철 역사에 1기 이상의 엘리베이터를 설치해 1역사 1동선(지상에서 승강장까지 교통 약자가 다른 사람 도움 없이 이동할 수 있는 동선) 확보율 100%를 달성했다고 소개합니다
그렇다면 장애인들은 다른 사람 도움 없이 지하철을 안전하게 이용할 수 있을까요?취재진은 뇌병변 장애인인 김승일(42) 씨와 함께 부산도시철도 2호선 개금역부터 1호선 연산역까지 동행했습니다
전동 휠체어를 탄 김 씨가 서면역에서 열차에 오릅니다
천천히 다가가자 휠체어 뒷바퀴가 연단(플렛폼과 열차 사이 틈)에 빠집니다
김 씨는 다음 열차가 도착하자 연단에 빠지지 않도록 휠체어 속도를 높여 탑승합니다
때로는 휠체어 앞바퀴가 연단에 부딪혀 튀어 오르기도 합니다
김승일 활동가가 전동 휠체어를 타고 지하철 연단을 건너는 모습
이세영 PD2호선 서면역에서 1호선으로 환승하는 과정도 휠체어 탑승자에게는 버겁습니다
엘리베이터 내부는 휠체어 하나가 겨우 들어갈 만한 공간
누군가 엘리베이터를 잡아주거나 자리를 양보해야 안전하게 오를 수 있습니다
부산 지하철 역사 중 연단 간격이 10cm를 초과하는 역은 9%인 총 10곳
1호선의 대티 남포 서면 연산 교대  장전역까지 6곳
2호선은 문현과 부산대양산캠퍼스역
3호선은 연산 종합운동장역입니다
[김승일 부산진장애인자립생활센터 활동가] “예전에 자동문이 설치되기 전에는 한 번 바퀴가 빠진 적이 있어서 손님들이 들어 올려주고 난리가 아니었었거든요
앞바퀴가 들어가면서 튕겨요
튕기면서 이게 뒤로 꺾일 수도 있고 되게 위험해요
근데 교통공사 측에서는 아직까지 이런 걸 100%라고 하는데 저는 그렇게 생각하지 않습니다
”2019년부터 지난해까지 3년간 연단 발빠짐 사고는 86건이 발생했습니다
2005년 연단 간격을 10㎝ 이하로 제한하는 도시철도법 개정안이 시행됐으나 2005년 이전 설치된 역사엔 강제력이 없습니다
[김승일 부산진장애인자립생활센터 활동가] “비장애인들은 무슨 약속을 한다든지 어딜 간다든지 하면 무엇을 입을까, 화장을 어떻게 할까 걱정하지만 저희는 전날부터 미리 동선을 다 짜야 돼요
걱정할 게 너무 많죠
길은 어떨까, 내가 안 가본 길은 어떤 돌발상황이 생길지 모르기 때문에 그러면 ‘이거 어떻게 해야 되지?’ 할 때가 많기 때문에…
”서면역 연단간격
이세영 PD대통령직인수위원회는 최근 장애인 이동권 향상을 국정과제로 정해 ‘배리어 프리’(Barrier Free)을 확대하겠다고 밝혔는데요
[안상훈 대통령직인수위원회 인수위원] “장애인의 이동권 보장을 강화하기 위하여 2023년부터 시내버스는 저상버스로 의무 교체하고, 휠체어 탑승이 가능한 고속·시외버스 도입을 확대하겠습니다
지하철 역사당 1개 이상의 엘리베이터를 설치하고 이용객이 많은 지하철 역사는 역사당 2개 동선 확보를 단계적으로 추진하여…
”대중교통 뿐 아니라 인도 역시 장애인 이동권을 제약합니다
부산뇌성마비장애인부모회와 사회복지연대가 지난해 9월부터 3주간 보도블럭 턱 높이와 점자블록 파손 여부를 조사했더니 유효 보도폭과 점자블록 위치가 잘못된 곳이 상당수였습니다
[박은희 부산뇌성마비 장애인 부모회장] “인도를 갈 때 길이 넓어 보이지만 그 사이에 가로수나 그런 장애물들이 있을 때 휠체어가 가다가 못 갈 때도 있고요
보도블록들이 깨져있거나 기울어져 있고 경사가 특히 있으면 가기 힘들어요
다 같이 가는 그런 사회가 되려 하면 인식의 변화가 있어야 되고 같이 가는 생각이 있어야 되는데…
”[양미숙 부산참여연대 사무처장] “유효 도로 폭이 법적으로는 1
3m인데 사실 교행하려면 1
5m 내지는 2m가 돼야 해요
‘뭐라노’가 지켜보겠습니다
"

113,"총파업 안내문 게시한 버스 22일 오전 서울 시흥대로에 정차한 한 시내버스에 임금동결 철회와 고용안정 보장을 요구하는 서울시 버스노조의 26일 총파업을 예고한 안내문이 게시돼 있다
곽성호 기자임금동결된 서울 “운행 중단”  단체교섭 결렬된 부산·경기  26일부터 총파업 돌입 결의  대구, 26곳중 25곳도‘스톱’ “국민 이동권 볼모” 비판나와노기섭 기자·전국종합전국장애인차별철폐연대(전장연)의 지하철 탑승 시위로 시민들이 큰 불편을 겪고 있는 가운데 설상가상으로 다음 주 서울을 비롯한 전국 곳곳에서 노사갈등으로 인한 버스 파업이 예고돼 ‘복합 교통 대란’ 우려가 커지고 있다
현재 각 지방자치단체는 버스 업체 운송 수입을 관리하면서 노선에 따라 적자가 발생할 경우 세금으로 보전해 주는 준(準)공영제를 채택하고 있는데 세금으로 임금을 지원받는 버스 노조가 자신들의 이익 관철을 위해 국민 이동권을 볼모로 잡는다는 비판도 나온다
다음 달 보수 성향인 윤석열 정부 출범을 앞두고 노조가 집단으로 실력 행사에 나선 것 아니냐는 시각도 있다
22일 전국 각 지자체에 따르면 서울시 버스 노조는 “오는 26일 첫차부터 운행을 중단하겠다”며 21일 오후 송파구 서울교통회관 앞에서 노조 조합원 700여 명이 모인 가운데 집회를 열었다
노조는 버스 회사 단체인 서울시버스운송사업조합이 임금 협상을 하면서 지난해에 이어 올해도 2년 연속 임금을 동결하겠다고 하자 실력 행사에 나선 것이다
